,id,name,platform,publishers,publicationDate,globallySoldUnits,genres,criticScore,userScore,developers,summary,rating,series
3466,Video_games_sales3467,Jeopardy!,Wii,THQ,2010-01-01,0.58,Misc,,,,,,
3467,Video_games_sales3468,Kinect Rush: A Disney Pixar Adventure,X360,Microsoft Game Studios,2012-01-01,0.58,Adventure,68.0,5.1,,,E,
3468,Video_games_sales3469,Sammy Sosa High Heat Baseball 2001,PS,3DO,2000-01-01,0.58,Sports,,,,,,
3469,Video_games_sales3470,Guitar Hero: Smash Hits,Wii,Activision,2009-01-01,0.58,Misc,74.0,7.7,,,T,
3470,Video_games_sales3471,Terminator 3: Rise of the Machines,PS2,Atari,2003-01-01,0.58,Action,38.0,6.3,,,T,
3471,Video_games_sales3472,Alice: Madness Returns,PS3,Electronic Arts,2011-01-01,0.58,Adventure,70.0,7.9,,,M,
3472,Video_games_sales3473,Tom Clancys HAWX,X360,Ubisoft,2009-01-01,0.58,Action,73.0,7.3,,,T,
3473,Video_games_sales3474,Shin Megami Tensei IV,3DS,Atlus,2013-01-01,0.58,Role-Playing,83.0,8.3,,,M,
3474,Video_games_sales3475,International Superstar Soccer 98,N64,Konami Digital Entertainment,1998-01-01,0.58,Sports,,,,,,
3475,Video_games_sales3476,FIFA: Road to  World Cup 98,N64,Electronic Arts,1997-01-01,0.58,Sports,,,,,,
3476,Video_games_sales3477,World Cup 98,N64,Electronic Arts,1998-01-01,0.58,Sports,,,,,,
3477,Video_games_sales3478,NHL 12,PS3,Electronic Arts,2011-01-01,0.58,Sports,86.0,7.5,,,E10+,
3478,Video_games_sales3479,NASCAR: Dirt to Daytona,PS2,Monster Games,2002-01-01,0.58,Racing,84.0,8.8,,,E,
3479,Video_games_sales3480,Unreal Tournament,PS2,Infogrames,2000-01-01,0.58,Shooter,77.0,6.8,,,M,
3480,Video_games_sales3481,Digimon World 2,PS,Namco Bandai Games,2000-01-01,0.58,Role-Playing,42.0,7.6,,,E,
3481,Video_games_sales3482,Tales of Phantasia,PS,Namco Bandai Games,1998-01-01,0.58,Role-Playing,,,,,,
3482,Video_games_sales3483,Prince of Persia: The Two Thrones,X,Ubisoft,2005-01-01,0.58,Action,85.0,8.4,,,M,
3483,Video_games_sales3484,Xenosaga Episode II: Jenseits von Gut und B\xc3\xb6se,PS2,Sony Computer Entertainment,2004-01-01,0.58,Role-Playing,,,,,,
3484,Video_games_sales3485,Gex: Enter the Gecko,PS,BMG Interactive Entertainment,1998-01-01,0.58,Platform,,,,,,
3485,Video_games_sales3486,Shrek 2: Beg for Mercy,GBA,Activision,2004-01-01,0.58,Adventure,,,,,,
3486,Video_games_sales3487,FIFA Soccer 10,DS,Electronic Arts,2009-01-01,0.58,Sports,,7.6,,,E,
3487,Video_games_sales3488,XCOM: Enemy Unknown,PS3,Take-Two Interactive,2012-01-01,0.58,Strategy,89.0,8.2,,,M,
3488,Video_games_sales3489,Cabelas Dangerous Hunts 2011,Wii,Activision,2010-01-01,0.58,Sports,,,,,T,
3489,Video_games_sales3490,JoJos Bizarre Adventure: All Star Battle,PS3,Namco Bandai Games,2013-01-01,0.58,Fighting,71.0,8.3,,,T,
3490,Video_games_sales3491,Contra: Shattered Soldier,PS2,Konami Digital Entertainment,2002-01-01,0.58,Shooter,78.0,6.6,,,T,
3491,Video_games_sales3492,Pro Evolution Soccer 2015,PS3,Konami Digital Entertainment,2014-01-01,0.58,Sports,,7.8,,,E,
3492,Video_games_sales3493,Skylanders: Spyros Adventure,3DS,Activision,2011-01-01,0.58,Action,82.0,4.9,,,E10+,
3493,Video_games_sales3494,Championship Motocross featuring Ricky Carmichael,PS,THQ,1998-01-01,0.58,Racing,,,,,,
3494,Video_games_sales3495,Dragon Ball Z: Chou Saiya Densetsu,SNES,Namco Bandai Games,1992-01-01,0.58,Role-Playing,,,,,,
3495,Video_games_sales3496,Rune Factory 4,3DS,Xseed Games,2012-01-01,0.58,Role-Playing,78.0,8.2,,,E10+,
3496,Video_games_sales3497,Final Fantasy: The 4 Heroes of Light,DS,Square Enix,2009-01-01,0.58,Role-Playing,71.0,7.1,,,E10+,
3497,Video_games_sales3498,Rayman Legends,PS3,Ubisoft,2013-01-01,0.58,Platform,91.0,8.7,,,E10+,
3498,Video_games_sales3499,Fire Emblem: Seisen no Keifu,SNES,Nintendo,1996-01-01,0.58,Strategy,,,,,,
3499,Video_games_sales3500,Tenchu 2: Birth of the Stealth Assassins,PS,Activision,2000-01-01,0.58,Action,77.0,8.7,,,M,
3500,Video_games_sales3501,Go Diego Go! Great Dinosaur Rescue,Wii,Take-Two Interactive,2008-01-01,0.58,Action,,,,,,
3501,Video_games_sales3502,Tony Hawks Pro Skater 4,GC,Activision,2002-01-01,0.58,Sports,91.0,8.5,,,T,
3502,Video_games_sales3503,Naruto: Uzumaki Chronicles 2,PS2,Namco Bandai Games,2006-01-01,0.58,Action,52.0,6.9,,,T,
3503,Video_games_sales3504,NHL 06,PS2,Electronic Arts,2005-01-01,0.58,Sports,78.0,8.5,,,E10+,
3504,Video_games_sales3505,WWE 2K15,XOne,Take-Two Interactive,2014-01-01,0.58,Sports,56.0,5.7,,,T,
3505,Video_games_sales3506,Parasite Eve II,PS,SquareSoft,1999-01-01,0.58,Role-Playing,79.0,9.0,,,M,
3506,Video_games_sales3507,NFL Blitz 2000,N64,Midway Games,1999-01-01,0.58,Sports,,,,,,
3507,Video_games_sales3508,Skate it,Wii,Electronic Arts,2008-01-01,0.58,Sports,70.0,8.4,,,E,
3508,Video_games_sales3509,London 2012: The Official Video Game of the Olympic Games,X360,Sega,2012-01-01,0.58,Sports,,,,,,
3509,Video_games_sales3510,Madden NFL 2002,X,Electronic Arts,2001-01-01,0.58,Sports,90.0,8.1,,,E,
3510,Video_games_sales3511,Phineas and Ferb: Across the 2nd Dimension,Wii,Disney Interactive Studios,2011-01-01,0.58,Action,76.0,8.3,,,E10+,
3511,Video_games_sales3512,NCAA Football 10,PS2,Electronic Arts,2009-01-01,0.58,Sports,,,,,E,
3512,Video_games_sales3513,Theme Park,PS,Electronic Arts,1994-01-01,0.57,Simulation,,,,,,
3513,Video_games_sales3514,Far Cry Instincts,X,Ubisoft,2005-01-01,0.57,Shooter,85.0,5.7,,,M,
3514,Video_games_sales3515,Hasbro Family Game Night,PS2,Electronic Arts,2008-01-01,0.57,Puzzle,,,,,E,
3515,Video_games_sales3516,Tony Hawks Pro Skater 4,GBA,Activision,2002-01-01,0.57,Sports,85.0,8.8,,,E,
3516,Video_games_sales3517,ATV Offroad Fury: Blazin Trails,PSP,SouthPeak Games,2005-01-01,0.57,Racing,63.0,7.8,,,E,
3517,Video_games_sales3518,Tales of the Abyss,PS2,Namco Bandai Games,2005-01-01,0.57,Role-Playing,78.0,8.4,,,T,
3518,Video_games_sales3519,Xenoblade Chronicles,3DS,Nintendo,2015-01-01,0.57,Role-Playing,,,,,,
3519,Video_games_sales3520,Payday 2,X360,505 Games,2013-01-01,0.57,Shooter,75.0,6.3,,,M,
3520,Video_games_sales3521,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,Namco Bandai Games,2000-01-01,0.57,Strategy,,,,,,
3521,Video_games_sales3522,Pro Evolution Soccer 2012,PSP,Konami Digital Entertainment,2011-01-01,0.57,Action,74.0,6.3,,,E,
3522,Video_games_sales3523,Blacksite: Area 51,X360,Midway Games,2007-01-01,0.57,Shooter,62.0,6.1,,,T,
3523,Video_games_sales3524,Spyro Orange: The Cortex Conspiracy,GBA,Vivendi Games,2004-01-01,0.57,Action,60.0,7.0,,,E,
3524,Video_games_sales3525,Petz Dogz 2,Wii,Ubisoft,2007-01-01,0.57,Simulation,,,,,E,
3525,Video_games_sales3526,Beyond The Beyond,PS,Sony Computer Entertainment,1995-01-01,0.57,Role-Playing,,,,,,
3526,Video_games_sales3527,Ben 10: Alien Force,PS2,Koch Media,2008-01-01,0.57,Action,,6.0,,,E10+,
3527,Video_games_sales3528,The Sims 3: World Adventures,PC,Electronic Arts,2009-01-01,0.57,Simulation,81.0,8.0,,,T,
3528,Video_games_sales3529,Madden NFL 06,GC,Electronic Arts,2005-01-01,0.57,Sports,86.0,8.5,,,E,
3529,Video_games_sales3530,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,Capcom,2007-01-01,0.57,Action,,,,,,
3530,Video_games_sales3531,Tales of Zestiria,PS3,Namco Bandai Games,2015-01-01,0.57,Role-Playing,,8.0,,,T,
3531,Video_games_sales3532,BlazBlue: Calamity Trigger,PS3,PQube,2009-01-01,0.57,Fighting,87.0,8.4,,,T,
3532,Video_games_sales3533,Final Fantasy Explorers,3DS,Square Enix,2014-01-01,0.57,Role-Playing,69.0,6.9,,,E10+,
3533,Video_games_sales3534,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Wii,Activision,2007-01-01,0.57,Action,,,,,,
3534,Video_games_sales3535,Iron Man,X360,Sega,2008-01-01,0.57,Action,45.0,5.9,,,T,
3535,Video_games_sales3536,Naruto: Ultimate Ninja 2,PS2,Namco Bandai Games,2004-01-01,0.57,Fighting,73.0,7.9,,,T,
3536,Video_games_sales3537,Mario Party: Star Rush,3DS,Nintendo,2016-01-01,0.57,Misc,68.0,6.6,,,E,
3537,Video_games_sales3538,NHL 10,PS3,Electronic Arts,2009-01-01,0.57,Sports,88.0,7.9,,,E10+,
3538,Video_games_sales3539,The Mysterious Murasame Castle,NES,Nintendo,1986-01-01,0.57,Action,,,,,,
3539,Video_games_sales3540,NBA Hangtime,N64,GT Interactive,1997-01-01,0.57,Sports,,,,,,
3540,Video_games_sales3541,Zumba Fitness,PS3,505 Games,2010-01-01,0.57,Sports,,3.8,,,E,
3541,Video_games_sales3542,Rock Band 3,PS3,MTV Games,2010-01-01,0.57,Misc,91.0,8.0,,,T,
3542,Video_games_sales3543,Blood Wake,X,Microsoft Game Studios,2001-01-01,0.57,Shooter,71.0,7.5,,,T,
3543,Video_games_sales3544,Dynasty Warriors 5: Xtreme Legends,PS2,Tecmo Koei,2005-01-01,0.57,Action,57.0,9.1,,,T,
3544,Video_games_sales3545,Titanfall,PC,Electronic Arts,2014-01-01,0.57,Shooter,86.0,6.2,,,M,
3545,Video_games_sales3546,Rapala: We Fish,Wii,Activision,2009-01-01,0.57,Sports,,,,,E,
3546,Video_games_sales3547,Harvest Moon: Sunshine Islands,DS,Rising Star Games,2008-01-01,0.57,Simulation,,,,,,
3547,Video_games_sales3548,Jampack Summer 2002,PS2,Sony Computer Entertainment,2002-01-01,0.57,Misc,,,,,,
3548,Video_games_sales3549,LEGO Dimensions,WiiU,Warner Bros. Interactive Entertainment,2015-01-01,0.57,Action,62.0,6.5,,,E10+,
3549,Video_games_sales3550,FIFA World Cup Germany 2006,PS2,Electronic Arts,2006-01-01,0.57,Sports,77.0,8.1,,,E,
3550,Video_games_sales3551,Wreckless: ThE YaKuza MisSiOns,X,Activision,2002-01-01,0.57,Racing,74.0,5.2,,,T,
3551,Video_games_sales3552,Super Bomberman,SNES,Hudson Soft,1992-01-01,0.57,Puzzle,,,,,,
3552,Video_games_sales3553,Defiance,X360,Trion Worlds,2013-01-01,0.57,Shooter,60.0,7.2,,,M,
3553,Video_games_sales3554,Disgaea 4: A Promise Unforgotten,PS3,Nippon Ichi Software,2011-01-01,0.57,Role-Playing,80.0,7.8,,,T,
3554,Video_games_sales3555,Doom 3 BFG Edition,PS3,Bethesda Softworks,2012-01-01,0.57,Shooter,67.0,6.4,,,M,
3555,Video_games_sales3556,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,DS,THQ,2008-01-01,0.57,Action,,6.0,,,E,
3556,Video_games_sales3557,SpongeBob SquarePants: Battle for Bikini Bottom,X,THQ,2003-01-01,0.57,Platform,70.0,8.9,,,E,
3557,Video_games_sales3558,SD Gundam G Generation Neo,PS2,Namco Bandai Games,2002-01-01,0.57,Strategy,,,,,,
3558,Video_games_sales3559,The Conduit,Wii,Sega,2009-01-01,0.57,Shooter,69.0,8.2,,,T,
3559,Video_games_sales3560,Spider-Man 3,X360,Activision,2007-01-01,0.57,Platform,63.0,7.0,,,T,
3560,Video_games_sales3561,Trivial Pursuit,Wii,Electronic Arts,2009-01-01,0.57,Misc,67.0,,,,E,
3561,Video_games_sales3562,Up,Wii,THQ,2009-01-01,0.57,Action,62.0,8.0,,,E10+,
3562,Video_games_sales3563,Disney Universe,X360,Disney Interactive Studios,2011-01-01,0.57,Action,66.0,5.3,,,E10+,
3563,Video_games_sales3564,Top Spin 3,PS3,Take-Two Interactive,2008-01-01,0.57,Action,75.0,7.5,,,E,
3564,Video_games_sales3565,RalliSport Challenge,X,Microsoft Game Studios,2002-01-01,0.57,Racing,87.0,8.3,,,E,
3565,Video_games_sales3566,Resident Evil Outbreak File #2,PS2,Capcom,2004-01-01,0.57,Action,58.0,7.7,,,M,
3566,Video_games_sales3567,Bob the Builder: Can We Fix It?,PS,THQ,2000-01-01,0.57,Action,,,,,,
3567,Video_games_sales3568,XIII,PS2,Ubisoft,2003-01-01,0.57,Shooter,73.0,8.6,,,M,
3568,Video_games_sales3569,Tomb Raider: Anniversary,PSP,Eidos Interactive,2007-01-01,0.57,Action,78.0,8.2,,,T,
3569,Video_games_sales3570,Bratz 4 Real,DS,THQ,2007-01-01,0.57,Adventure,,,,,E,
3570,Video_games_sales3571,FIFA 15,Wii,Electronic Arts,2014-01-01,0.57,Sports,,4.3,,,E,
3571,Video_games_sales3572,Yokai Sangokushi,3DS,Level 5,2016-01-01,0.57,Action,,,,,,
3572,Video_games_sales3573,3D Dot Game Heroes,PS3,SouthPeak Games,2009-01-01,0.57,Role-Playing,77.0,8.1,,,E10+,
3573,Video_games_sales3574,Breath of Fire IV,PS,Capcom,2000-01-01,0.56,Role-Playing,83.0,8.9,,,T,
3574,Video_games_sales3575,True Crime: Streets of LA,GC,Activision,2003-01-01,0.56,Action,77.0,7.3,,,M,
3575,Video_games_sales3576,Odin Sphere,PS2,Square Enix,2007-01-01,0.56,Role-Playing,83.0,8.6,,,T,
3576,Video_games_sales3577,Petz Wild Animals: Tigerz,DS,Ubisoft,2008-01-01,0.56,Simulation,,,,,E,
3577,Video_games_sales3578,The Incredible Hulk,GBA,Universal Interactive,2003-01-01,0.56,Action,,,,,,
3578,Video_games_sales3579,Ms. Pac-Man Maze Madness,GBA,Zoo Digital Publishing,2004-01-01,0.56,Puzzle,,,,,E,
3579,Video_games_sales3580,The Legend of Spyro: Dawn of the Dragon,Wii,Vivendi Games,2008-01-01,0.56,Platform,64.0,6.5,,,E10+,
3580,Video_games_sales3581,Arena Football,PS2,Electronic Arts,2006-01-01,0.56,Sports,66.0,8.6,,,E10+,
3581,Video_games_sales3582,The Lord of the Rings: The Return of the King,GBA,Electronic Arts,2003-01-01,0.56,Action,77.0,8.2,,,T,
3582,Video_games_sales3583,NHL Hitz 20-02,PS2,Midway Games,2001-01-01,0.56,Sports,78.0,7.6,,,E,
3583,Video_games_sales3584,Classic NES Series: Dr. Mario,GBA,Nintendo,2004-01-01,0.56,Puzzle,66.0,7.5,,,E,
3584,Video_games_sales3585,The Sims: Bustin Out,X,Electronic Arts,2003-01-01,0.56,Simulation,81.0,8.9,,,T,
3585,Video_games_sales3586,NCAA March Madness 07,PS2,Electronic Arts,2007-01-01,0.56,Sports,63.0,8.6,,,E,
3586,Video_games_sales3587,"Warhammer 40,000: Space Marine",X360,THQ,2011-01-01,0.56,Shooter,76.0,7.8,,,M,
3587,Video_games_sales3588,"Monsters, Inc. Scream Team",PS,Sony Computer Entertainment,2001-01-01,0.56,Platform,65.0,6.9,,,E,
3588,Video_games_sales3589,Middle-Earth: Shadow of Mordor,PS3,Warner Bros. Interactive Entertainment,2014-01-01,0.56,Action,,3.4,,,M,
3589,Video_games_sales3590,Harry Potter Collection,PS2,Electronic Arts,2006-01-01,0.56,Misc,,,,,E10+,
3590,Video_games_sales3591,Top Spin 3,X360,Take-Two Interactive,2008-01-01,0.56,Action,78.0,7.6,,,E,
3591,Video_games_sales3592,Yu-Gi-Oh! World Championship Tournament 2004,GBA,Konami Digital Entertainment,2004-01-01,0.56,Misc,,,,,,
3592,Video_games_sales3593,Cabelas Big Game Hunter 2005 Adventures,PS2,Activision,2004-01-01,0.56,Sports,55.0,8.4,,,T,
3593,Video_games_sales3594,LEGO Rock Band,X360,Warner Bros. Interactive Entertainment,2009-01-01,0.56,Misc,71.0,7.2,,,E10+,
3594,Video_games_sales3595,Knockout Kings 2001,PS2,Electronic Arts,2001-01-01,0.56,Fighting,81.0,,,,T,
3595,Video_games_sales3596,Army Men: Sarges Heroes,PS,3DO,1999-01-01,0.56,Action,,,,,,
3596,Video_games_sales3597,Jillian Michaels Fitness Ultimatum 2010,Wii,Majesco Entertainment,2009-01-01,0.56,Sports,,,,,E,
3597,Video_games_sales3598,Petz Dogz 2,PS2,Ubisoft,2007-01-01,0.56,Simulation,,,,,E,
3598,Video_games_sales3599,Battlefield 2: Modern Combat,X,Electronic Arts,2005-01-01,0.56,Shooter,80.0,8.2,,,T,
3599,Video_games_sales3600,Tom Clancys HAWX,PS3,Ubisoft,2009-01-01,0.56,Action,74.0,8.2,,,T,
3600,Video_games_sales3601,All-Star Baseball 2002,PS2,Acclaim Entertainment,2001-01-01,0.56,Sports,77.0,7.6,,,E,
3601,Video_games_sales3602,TMNT,X360,Ubisoft,2007-01-01,0.56,Action,58.0,6.3,,,E10+,
3602,Video_games_sales3603,Backyard NFL Football,GBA,Infogrames,2002-01-01,0.56,Sports,,,,,,
3603,Video_games_sales3604,Need for Speed: Most Wanted,GC,Electronic Arts,2005-01-01,0.56,Racing,80.0,9.1,,,T,
3604,Video_games_sales3605,NASCAR Rumble,PS,Electronic Arts,2000-01-01,0.56,Racing,,,,,,
3605,Video_games_sales3606,Bolt,Wii,Disney Interactive Studios,2008-01-01,0.56,Adventure,50.0,5.8,,,E10+,
3606,Video_games_sales3607,WWE Raw 2,X,THQ,2003-01-01,0.56,Fighting,68.0,7.3,,,T,
3607,Video_games_sales3608,Harvest Moon: The Tale of Two Towns,DS,Natsume,2010-01-01,0.56,Simulation,68.0,7.5,,,E,
3608,Video_games_sales3609,Resident Evil 2,N64,Virgin Interactive,1999-01-01,0.56,Action,,,,,,
3609,Video_games_sales3610,Mega Man X2,SNES,Laguna,1993-01-01,0.56,Platform,,,,,,
3610,Video_games_sales3611,Manhunt 2,PS2,Take-Two Interactive,2007-01-01,0.56,Action,67.0,7.8,,,M,
3611,Video_games_sales3612,Fullmetal Alchemist and the Broken Angel,PS2,Square Enix,2003-01-01,0.56,Role-Playing,56.0,8.1,,,T,
3612,Video_games_sales3613,Tony Hawks Project 8,PSP,Activision,2006-01-01,0.56,Sports,68.0,7.6,,,T,
3613,Video_games_sales3614,Hamtaro: Ham-Hams Unite!,G,Nintendo,2001-01-01,0.56,Role-Playing,,,,,,
3614,Video_games_sales3615,Batman Begins,PS2,Electronic Arts,2005-01-01,0.56,Action,64.0,7.3,,,T,
3615,Video_games_sales3616,Dogz,DS,Ubisoft,2006-01-01,0.56,Simulation,,7.8,,,E,
3616,Video_games_sales3617,Assassins Creed: Unity,PC,Ubisoft,2014-01-01,0.56,Action,70.0,3.0,,,M,
3617,Video_games_sales3618,Tony Hawks Proving Ground,X360,Activision,2007-01-01,0.56,Sports,72.0,5.4,,,T,
3618,Video_games_sales3619,Dr. Seuss The Cat in the Hat,PS2,Vivendi Games,2003-01-01,0.56,Misc,56.0,6.5,,,E,
3619,Video_games_sales3620,Barbie Groovy Games,GBA,Universal Interactive,2002-01-01,0.56,Misc,47.0,7.0,,,E,
3620,Video_games_sales3621,Resident Evil: Revelations 2,PS4,Capcom,2015-01-01,0.56,Action,75.0,7.7,,,M,
3621,Video_games_sales3622,Wolfenstein,X360,Activision,2009-01-01,0.56,Shooter,72.0,7.5,,,M,
3622,Video_games_sales3623,Yu-Gi-Oh! Reshef of Destruction,GBA,Konami Digital Entertainment,2003-01-01,0.56,Strategy,,,,,,
3623,Video_games_sales3624,Blinx: The Time Sweeper,X,Microsoft Game Studios,2002-01-01,0.56,Platform,71.0,8.0,,,E,
3624,Video_games_sales3625,ESPN NFL Football,PS2,Sega,2003-01-01,0.56,Sports,91.0,8.5,,,E,
3625,Video_games_sales3626,Tetris Party Deluxe,Wii,Nintendo,2010-01-01,0.56,Puzzle,72.0,5.8,,,E,
3626,Video_games_sales3627,Fatal Fury Special,SNES,Takara,1994-01-01,0.56,Fighting,,,,,,
3627,Video_games_sales3628,Major League Baseball 2K5,X,Take-Two Interactive,2005-01-01,0.56,Sports,81.0,8.2,,,E,
3628,Video_games_sales3629,DS Bimoji Training,DS,Nintendo,2008-01-01,0.56,Misc,,,,,,
3629,Video_games_sales3630,Gravity Rush,PSV,Sony Computer Entertainment,2012-01-01,0.56,Action,83.0,8.5,,,T,
3630,Video_games_sales3631,Archer Macleans Mercury,PSP,Ignition Entertainment,2005-01-01,0.56,Puzzle,75.0,6.6,,,E,
3631,Video_games_sales3632,Soldier of Fortune: Gold Edition,PS2,Codemasters,2001-01-01,0.56,Shooter,59.0,6.8,,,M,
3632,Video_games_sales3633,Final Fantasy IV: The Complete Collection,PSP,Square Enix,2011-01-01,0.56,Role-Playing,77.0,7.5,,,E10+,
3633,Video_games_sales3634,Pro Evolution Soccer 2017,PS4,Konami Digital Entertainment,2016-01-01,0.56,Sports,85.0,7.5,,,E,
3634,Video_games_sales3635,Frontlines: Fuel of War,X360,THQ,2008-01-01,0.56,Shooter,75.0,7.8,,,T,
3635,Video_games_sales3636,MX 2002 Featuring Ricky Carmichael,PS2,THQ,2001-01-01,0.56,Racing,76.0,8.3,,,E,
3636,Video_games_sales3637,NCAA Football 07,X,Electronic Arts,2006-01-01,0.56,Sports,88.0,6.9,,,E,
3637,Video_games_sales3638,No More Heroes,Wii,Rising Star Games,2007-01-01,0.55,Action,83.0,8.4,,,M,
3638,Video_games_sales3639,Lunar: Silver Star Story Complete,PS,Kadokawa Shoten,1998-01-01,0.55,Role-Playing,78.0,9.1,,,T,
3639,Video_games_sales3640,Hot Shots Golf: World Invitational,PSV,Sony Computer Entertainment,2011-01-01,0.55,Sports,76.0,8.1,,,E,
3640,Video_games_sales3641,God of War: Origins Collection,PS3,Sony Computer Entertainment,2011-01-01,0.55,Action,84.0,8.4,,,M,
3641,Video_games_sales3642,Dora The Explorer: Dora Saves the Snow Princess,Wii,Take-Two Interactive,2008-01-01,0.55,Platform,47.0,7.0,,,E,
3642,Video_games_sales3643,NBA Showtime: NBA on NBC,PS,Midway Games,1999-01-01,0.55,Sports,,,,,,
3643,Video_games_sales3644,StarCraft II: Legacy of the Void,PC,Activision,2015-01-01,0.55,Strategy,88.0,8.3,,,T,
3644,Video_games_sales3645,Soul Reaver 2,PS2,Eidos Interactive,2001-01-01,0.55,Action,80.0,8.5,,,M,
3645,Video_games_sales3646,Metal Gear Solid 3: Subsistence,PS2,Konami Digital Entertainment,2005-01-01,0.55,Action,94.0,9.3,,,M,
3646,Video_games_sales3647,Enslaved: Odyssey to the West,PS3,Namco Bandai Games,2010-01-01,0.55,Action,80.0,7.5,,,T,
3647,Video_games_sales3648,The Godfather (old US sales),X,Electronic Arts,2006-01-01,0.55,Action,,,,,,
3648,Video_games_sales3649,Daytona USA,SAT,Sega,1994-01-01,0.55,Racing,,,,,,
3649,Video_games_sales3650,WWF Raw,X,THQ,2002-01-01,0.55,Fighting,68.0,6.6,,,T,
3650,Video_games_sales3651,Shin Super Robot Taisen,PS,Banpresto,1996-01-01,0.55,Role-Playing,,,,,,
3651,Video_games_sales3652,Jump Super Stars,DS,Nintendo,2005-01-01,0.55,Fighting,,,,,,
3652,Video_games_sales3653,Star Wars Battlefront (2015),PC,Electronic Arts,2015-01-01,0.55,Shooter,,,,,,
3653,Video_games_sales3654,The Activision Decathlon,2600,Activision,1982-01-01,0.55,Sports,,,,,,
3654,Video_games_sales3655,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,D3Publisher,2001-01-01,0.55,Shooter,,,,,,
3655,Video_games_sales3656,Fighting Force 2,PS,Eidos Interactive,1999-01-01,0.55,Action,,,,,,
3656,Video_games_sales3657,Catz,DS,Ubisoft,2006-01-01,0.55,Simulation,,5.3,,,E,
3657,Video_games_sales3658,Ratchet & Clank: Quest for Booty,PS3,Sony Computer Entertainment,2008-01-01,0.55,Platform,,,,,,
3658,Video_games_sales3659,Sakura Wars,SAT,Sega,1996-01-01,0.55,Adventure,,,,,,
3659,Video_games_sales3660,Extermination,PS2,Sony Computer Entertainment,2001-01-01,0.55,Action,67.0,7.8,,,M,
3660,Video_games_sales3661,Batman: Vengeance,PS2,Ubisoft,2001-01-01,0.55,Adventure,68.0,6.7,,,T,
3661,Video_games_sales3662,Derby Stallion 04,PS2,Enterbrain,2004-01-01,0.55,Sports,,,,,,
3662,Video_games_sales3663,Rapala Tournament Fishing!,Wii,Activision,2006-01-01,0.55,Sports,,,,,,
3663,Video_games_sales3664,Tony Hawks Pro Skater 3,X,Activision,2002-01-01,0.55,Sports,93.0,8.4,,,T,
3664,Video_games_sales3665,Mega Man Zero,GBA,Capcom,2002-01-01,0.55,Platform,82.0,8.9,,,E,
3665,Video_games_sales3666,Contender 2,PS,3DO,2000-01-01,0.55,Fighting,,,,,T,
3666,Video_games_sales3667,Star Wars: Dark Forces,PS,LucasArts,1996-01-01,0.55,Shooter,,,,,,
3667,Video_games_sales3668,The Amazing Spider-Man 2 (2014),PS4,Activision,2014-01-01,0.55,Action,,,,,,
3668,Video_games_sales3669,NBA 2K8,PS3,Take-Two Interactive,2007-01-01,0.55,Sports,81.0,6.8,,,E,
3669,Video_games_sales3670,Rayman Origins,Wii,Ubisoft,2011-01-01,0.55,Platform,92.0,8.3,,,E10+,
3670,Video_games_sales3671,SD Gundam G Generation Zero,PS,Namco Bandai Games,1999-01-01,0.55,Strategy,,,,,,
3671,Video_games_sales3672,MX vs. ATV: Alive,X360,THQ,2011-01-01,0.55,Racing,63.0,7.2,,,E,
3672,Video_games_sales3673,Purr Pals,DS,THQ,2007-01-01,0.55,Simulation,67.0,6.8,,,E,
3673,Video_games_sales3674,Super Robot Taisen F,SAT,Banpresto,1997-01-01,0.55,Strategy,,,,,,
3674,Video_games_sales3675,Shrek 2,X,Activision,2004-01-01,0.55,Platform,72.0,8.4,,,E,
3675,Video_games_sales3676,Assassins Creed II,PC,Ubisoft,2010-01-01,0.55,Action,86.0,6.9,,,M,
3676,Video_games_sales3677,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,Sega,2002-01-01,0.55,Sports,,,,,,
3677,Video_games_sales3678,Secret Agent Clank(US sales),PSP,Sony Computer Entertainment,2008-01-01,0.55,Platform,,,,,,
