id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
Windowgames_199;AstroPop;PC;PopCap Games;2004-01-01;;Puzzle;;;PopCap Games;;;;astropop
Windowgames_200;Atari Anniversary Edition;PC;Infogrames;2001-01-01;;Platform,Quiz/Trivia,Arcade;;;Digital Eclipse;;;;atari anniversary edition
Windowgames_201;Atari Anthology;PC;Atari;2004-01-01;;Racing,Simulator,Sport,Strategy;;;Digital Eclipse;;;;atari anthology
Windowgames_202;Athens 2004;PC;Sony Computer Entertainment,Eidos Interactive;2004-01-01;;Sport;;;Eurocom;;;;athens 2004
Windowgames_203;Atlantica Online;PC;NDOORS Interactive;2008-01-01;;Role-playing (RPG),Strategy,Adventure;;;NDOORS Interactive;;;;atlantica online
Windowgames_204;Atlantis Evolution;PC;The Adventure Company;2004-01-01;;Point-and-click,Adventure;;;Atlantis Interactive Entertainment;;;;atlantis evolution
Windowgames_205;Atlantis II;PC;Dreamcatcher Interactive;1999-01-01;;Point-and-click,Platform,Strategy,Adventure;;;Cryo Interactive;;;;atlantis ii
Windowgames_206;Atlantis III: The New World;PC;Dreamcatcher Interactive;2001-01-01;;Point-and-click,Platform,Strategy,Adventure;;;Cryo Interactive;;;;atlantis iii the new world
Windowgames_207;Atlantis Sky Patrol;PC;Big Fish Games;2006-01-01;;Puzzle,Indie;;;Big Fish Studios;;;;atlantis sky patrol
Windowgames_208;Atlantis The Lost Empire: Search for the Journal;PC;Disney Interactive;2001-01-01;;Adventure;;;Zombie Inc.;;;;atlantis the lost empire search for the journal
Windowgames_209;Atlantis The Lost Empire: Trial by Fire;PC;Disney Interactive;2001-01-01;;Adventure;;;Zombie Inc.;;;;atlantis the lost empire trial by fire
Windowgames_210;Atlantis Underwater Tycoon;PC;Activision Value;2003-01-01;;Simulator,Strategy;;;Activision Value;;;;atlantis underwater tycoon
Windowgames_211;Atlantis: The Lost Tales;PC;Dreamcatcher Interactive;1997-01-01;;Puzzle,Adventure;;;Cryo Interactive;;;;atlantis the lost tales
Windowgames_212;Atomic Bomberman;PC;Interplay Entertainment;1997-01-01;;Puzzle,Arcade;;;Interplay Entertainment;;;;atomic bomberman
Windowgames_213;Attack on Pearl Harbor;PC;Legendo Entertainment;2007-01-01;;Shooter,Simulator,Tactical;;;Legendo Entertainment;;;;attack on pearl harbor
Windowgames_214;Attack on Titan;PC;Koei Tecmo;2016-01-01;;Tactical;;;Omega Force;;;;attack on titan
Windowgames_215;Attack on Titan 2;PC;Koei Tecmo;2018-01-01;;Shooter,Role-playing (RPG);;;Omega Force;;;;attack on titan 2
Windowgames_216;Audiosurf;PC;Audiosurf,LLC;2008-01-01;;Music,Puzzle,Indie;;;Dylan Fitterer;;;;audiosurf
Windowgames_217;Auditorium;PC;Cipher Prime;2012-01-01;;Music,Puzzle,Arcade;;;Cipher Prime;;;;auditorium
Windowgames_218;Austin Powers Pinball;PC;Gotham Games;2002-01-01;;Pinball;;;Wildfire Studios;;;;austin powers pinball
Windowgames_219;Australian Rules Football;PC;Tru Blu Entertainment;2010-01-01;;Sport;;;Big Ant Studios;;;;australian rules football
Windowgames_220;Auto Assault;PC;NCsoft;2006-01-01;;Role-playing (RPG);;;NetDevil;;;;auto assault
Windowgames_221;Avadon: The Black Fortress;PC;Spiderweb Software;2011-01-01;;Role-playing (RPG),Strategy,Adventure,Indie;;;Spiderweb Software;;;;avadon the black fortress
Windowgames_222;Avadon 2: The Corruption;PC;Spiderweb Software;2013-01-01;;Role-playing (RPG),Strategy,Indie;;;Spiderweb Software;;;;avadon 2 the corruption
Windowgames_223;Avatar: The Last Airbender;PC;THQ;2006-01-01;;"""Hack and slash/Beat em up"",Arcade";;;THQ,TOSE;;;;avatar the last airbender
Windowgames_224;Avencast: Rise of the Mage;PC;Lighthouse Interactive;2007-01-01;;Role-playing (RPG),Adventure,Indie;;;ClockStone;;;;avencast rise of the mage
Windowgames_225;Avernum;PC;Spiderweb Software;2000-01-01;;Adventure;;;Spiderweb Software;;;;avernum
Windowgames_226;Avernum: Escape from the Pit;PC;Spiderweb Software;2011-01-01;;Role-playing (RPG),Strategy,Indie;;;Spiderweb Software;;;;avernum escape from the pit
Windowgames_227;Avernum 2;PC;Spiderweb Software;2000-01-01;;Role-playing (RPG),Strategy,Adventure,Indie;;;Spiderweb Software;;;;avernum 2
Windowgames_228;Avernum 2: Crystal Souls;PC;Spiderweb Software;2015-01-01;;Role-playing (RPG),Strategy,Adventure,Indie;;;Spiderweb Software;;;;avernum 2 crystal souls
Windowgames_229;Avernum 3;PC;Spiderweb Software;2002-01-01;;Role-playing (RPG),Strategy,Turn-based strategy (TBS),Adventure,Indie;;;Spiderweb Software;;;;avernum 3
Windowgames_230;Avernum 4;PC;Spiderweb Software;2005-01-01;;Role-playing (RPG),Indie;;;Spiderweb Software;;;;avernum 4
Windowgames_231;Avernum 5;PC;Spiderweb Software;2007-01-01;;Role-playing (RPG),Indie;;;Spiderweb Software;;;;avernum 5
Windowgames_232;Avernum 6;PC;Spiderweb Software;2009-01-01;;Role-playing (RPG),Indie;;;Spiderweb Software;;;;avernum 6
Windowgames_233;Axiom Verge;PC;Thomas Happ Games;2015-01-01;;Shooter,Platform,Adventure,Indie;;;Thomas Happ Games;;;;axiom verge
Windowgames_234;Axis & Allies;PC;Hasbro Interactive;1998-01-01;;Strategy;;;Hasbro Interactive;;;;axis allies
Windowgames_235;Axis & Allies;PC;Atari;2004-01-01;;Strategy;;;TimeGate Studios;;;;axis allies
Windowgames_236;Ayakashi Ninden Kunoichiban;PC;Shoeisha;1997-01-01;;Simulator;;;Shoeisha;;;;ayakashi ninden kunoichiban
Windowgames_237;Azada;PC;Big Fish Games;2007-01-01;;Adventure;;;Big Fish Studios;;;;azada
Windowgames_238;Azada: Ancient Magic;PC;Big Fish Games;2008-01-01;;Puzzle,Adventure;;;Big Fish Studios;;;;azada ancient magic
Windowgames_239;Aztaka;PC;Citeremis;2009-01-01;;Platform,Role-playing (RPG),Indie;;;Citeremis;;;;aztaka
Windowgames_240;Azur Lane: Crosswave;PC;Compile Heart,Idea Factory International;2019-01-01;;Arcade,Visual Novel;;;Felistella;;;;azur lane crosswave
Windowgames_241;B-17 Flying Fortress: The Mighty 8th;PC;MicroProse/Hasbro Interactive;2000-01-01;;Simulator;;;Wayward Design;;;;b17 flying fortress the mighty 8th
Windowgames_242;Babysitting Mania;PC;iWin,Majesco Entertainment;2008-01-01;;Simulator;;;iWin;;;;babysitting mania
Windowgames_243;Babyz;PC;Mindscape;1999-01-01;;Simulator;;;Andrew Stern;;;;babyz
Windowgames_244;Back Track;PC;Telegames;1998-01-01;;Racing;;;Telegames;;;;back track
Windowgames_245;Backyard Baseball 2007;PC;Atari;2006-01-01;;Sport;;;Humongous Entertainment;;;;backyard baseball 2007
Windowgames_246;Backyard Basketball 2007;PC;Atari;2006-01-01;;Sport;;;Atari;;;;backyard basketball 2007
Windowgames_247;Backyard Football 08;PC;Atari;2007-01-01;;Sport;;;Humongous Entertainment;;;;backyard football 08
Windowgames_248;Backyard Football 09;PC;Atari;2008-01-01;;Sport;;;Humongous Entertainment;;;;backyard football 09
Windowgames_249;Backyard Soccer MLS Edition;PC;Atari Europe S.A.S.U.;2001-01-01;;Sport;;;Humongous Entertainment;;;;backyard soccer mls edition
Windowgames_250;Bad Boys: Miami Takedown;PC;Empire Interactive;2004-01-01;;Shooter,Adventure;;;Blitz Games;;;;bad boys miami takedown
Windowgames_251;Bad Day L.A.;PC;Enlight;2006-01-01;;Adventure;;;Enlight;;;;bad day la
Windowgames_252;Bad Mojo;PC;Acclaim Entertainment,Inc.;1996-01-01;;Platform;;;Pulse Entertainment;;;;bad mojo
Windowgames_253;Baku Baku Animal;PC;Sega;1995-01-01;;Puzzle;;;Sega;;;;baku baku animal
Windowgames_254;Baldr Force;PC;GIGA Co.;2002-01-01;;"""Hack and slash/Beat em up"",Visual Novel";;;GIGA Team Baldrhead;;;;baldr force
Windowgames_255;Baldurs Gate;PC;Black Isle Studios/Interplay Entertainment;1998-01-01;;Role-playing (RPG),Adventure;;;BioWare;;;;baldurs gate
Windowgames_256;Baldurs Gate II: Shadows of Amn;PC;Black Isle Studios,Interplay Entertainment;2000-01-01;;Role-playing (RPG);;;BioWare;;;;baldurs gate ii shadows of amn
Windowgames_257;Baldurs Gate II: Throne of Bhaal;PC;Interplay Entertainment;2001-01-01;;Role-playing (RPG),Strategy;;;BioWare;;;;baldurs gate ii throne of bhaal
Windowgames_258;Baldurs Gate: Tales of the Sword Coast;PC;Black Isle Studios,Interplay Entertainment;1999-01-01;;Role-playing (RPG);;;BioWare;;;;baldurs gate tales of the sword coast
Windowgames_259;Ballance;PC;Atari;2004-01-01;;Platform,Puzzle;;;Cyparade;;;;ballance
Windowgames_260;Ballistics;PC;Xicat Interactive;2001-01-01;;Shooter,Indie;;;Grin;;;;ballistics
Windowgames_261;Band of Bugs;PC;Microsoft Game Studios;2007-01-01;;Strategy;;;NinjaBee;;;;band of bugs
Windowgames_262;Bandits: Phoenix Rising;PC;Pan Vision;2002-01-01;;Shooter,Racing;;;Grin;;;;bandits phoenix rising
Windowgames_263;Bang! Gunship Elite;PC;Red Storm Entertainment;2000-01-01;;Simulator,Indie;;;RayLand;;;;bang gunship elite
Windowgames_264;Bang! Howdy;PC;Three Rings Design;2006-01-01;;Real Time Strategy (RTS),Strategy,Turn-based strategy (TBS);;;Three Rings Design;;;;bang howdy
Windowgames_265;The Banner Saga;PC;Versus Evil;2014-01-01;;Role-playing (RPG),Strategy;;;Stoic Studio;;;;the banner saga
Windowgames_266;The Banner Saga 2;PC;Versus Evil;2016-01-01;;Role-playing (RPG),Strategy,Tactical,Adventure,Indie;;;Stoic Studio;;;;the banner saga 2
Windowgames_267;The Banner Saga 3;PC;Versus Evil;2018-01-01;;Role-playing (RPG),Strategy;;;Stoic Studio;;;;the banner saga 3
Windowgames_268;Barbie as the Island Princess;PC;Activision;2007-01-01;;Platform,Adventure;;;Ivolgamus;;;;barbie as the island princess
Windowgames_269;Barbie Fashion Show: An Eye for Style;PC;Activision;2008-01-01;;Simulator;;;Treyarch;;;;barbie fashion show an eye for style
Windowgames_270;Barbie Horse Adventures: Riding Camp;PC;Activision;2008-01-01;;Adventure;;;Pixel Tales;;;;barbie horse adventures riding camp
Windowgames_271;Barbie Riding Club;PC;Mattel Media;1998-01-01;;Simulator,Sport;;;Human Code;;;;barbie riding club
Windowgames_272;Barbie Super Sports;PC;Mattel Media;1999-01-01;;Sport;;;Runecraft;;;;barbie super sports
Windowgames_273;The Bards Tale;PC;Vivendi Universal Games;2004-01-01;;Role-playing (RPG),Sport;;;InXile Entertainment;;;;the bards tale
Windowgames_274;Barnyard;PC;THQ;2006-01-01;;Shooter;;;Blue Tongue Entertainment;;;;barnyard
Windowgames_275;Barrow Hill: Curse of the Ancient Circle;PC;Shadow Tor Studios;2006-01-01;;Point-and-click,Adventure,Indie;;;Shadow Tor Studios;;;;barrow hill curse of the ancient circle
Windowgames_276;The Basement Collection;PC;Headup Games;2012-01-01;;Platform,Strategy,Adventure,Indie;;;Edmund McMillen and Tyler Glaiel;;;;the basement collection
Windowgames_277;Bastion;PC;Warner Bros. Interactive Entertainment;2011-01-01;;Shooter,Tactical;;;Supergiant Games;;;;bastion
Windowgames_278;Batman: Arkham Asylum;PC;;2009-01-01;;"""Hack and slash/Beat em up"",Adventure";;;Rocksteady Studios;;;;batman arkham asylum
Windowgames_279;Battle Arena Toshinden 2;PC;Takara,Toshiaki Ota;1995-01-01;;Fighting;;;Tamsoft,Shintarou Nakaoka;;;;battle arena toshinden 2
Windowgames_280;Battle Beast;PC;BMG Interactive;1995-01-01;;Fighting;;;7th Level;;;;battle beast
Windowgames_281;Battle Engine Aquila;PC;Atari;2003-01-01;;Shooter,Simulator;;;Lost Toys;;;;battle engine aquila
Windowgames_282;Battle of Britain II: Wings of Victory;PC;TRI Synergy,GMX Media;2005-01-01;;Simulator;;;A2A Simulations;;;;battle of britain ii wings of victory
Windowgames_283;Battle Isle: The Andosia War;PC;Blue Byte;2000-01-01;;Strategy;;;Cauldron Ltd.;;;;battle isle the andosia war
Windowgames_284;Battle Raper;PC;Illusion;2002-01-01;;Fighting;;;Dreams;;;;battle raper
Windowgames_285;Battle Raper 2;PC;Illusion;2005-01-01;;Fighting;;;Illusion;;;;battle raper 2
Windowgames_286;Battle Realms;PC;Ubisoft;2001-01-01;;Real Time Strategy (RTS),Strategy;;;Liquid Entertainment;;;;battle realms
Windowgames_287;Battle Realms: Winter of the Wolf;PC;Ubisoft;2002-01-01;;Real Time Strategy (RTS),Strategy;;;Liquid Entertainment/Crave;;;;battle realms winter of the wolf
Windowgames_288;Battlefield 1942;PC;EA Games;2002-01-01;;Shooter,Simulator;;;Digital Illusions CE;;;;battlefield 1942
Windowgames_289;Battlefield 1942: Secret Weapons of WWII;PC;EA Games;2003-01-01;;Shooter,Simulator;;;Digital Illusions CE;;;;battlefield 1942 secret weapons of wwii
Windowgames_290;Battlefield 1942: The Road to Rome;PC;EA Games;2003-01-01;;Shooter,Simulator;;;Digital Illusions CE;;;;battlefield 1942 the road to rome
Windowgames_291;Battlefield 1943;PC;Electronic Arts;2009-01-01;;Shooter;;;EA Digital Illusions CE;;;;battlefield 1943
Windowgames_292;Battlefield 2;PC;EA Games;2005-01-01;;Shooter;;;Digital Illusions CE;;;;battlefield 2
Windowgames_293;Battlefield 3;PC;EA Games;2011-01-01;;Shooter;;;Digital Illusions CE;;;;battlefield 3
Windowgames_294;Battlefield 4;PC;Electronic Arts;2013-01-01;;Shooter;;;EA DICE;;;;battlefield 4
Windowgames_295;Battlefield 2142;PC;Electronic Arts;2006-01-01;;Shooter;;;Digital Illusions CE;;;;battlefield 2142
Windowgames_296;Battlefield Heroes;PC;Electronic Arts;2009-01-01;;Shooter;;;EA Digital Illusions CE;;;;battlefield heroes
Windowgames_297;Battlefield Online;PC;Electronic Arts;2009-01-01;;Shooter;;;Neowiz Games,Electronic Arts,EA Digital Illusions CE;;;;battlefield online
Windowgames_298;Battlefield V;PC;Electronic Arts;2018-01-01;;Shooter;;;EA DICE;;;;battlefield v
Windowgames_299;Battlefield Vietnam;PC;Electronic Arts;2004-01-01;;Shooter,Simulator,Strategy,Adventure;;;Digital Illusions;;;;battlefield vietnam
Windowgames_300;Battlefield: Bad Company 2;PC;Electronic Arts;2010-01-01;;Shooter;;;EA Digital Illusions CE;;;;battlefield bad company 2
Windowgames_301;BattleForge;PC;Electronic Arts;2009-01-01;;Real Time Strategy (RTS),Strategy,Turn-based strategy (TBS);;;EA Phenomic;;;;battleforge
Windowgames_302;Battleground 2: Gettysburg;PC;TalonSoft;1995-01-01;;Strategy;;;TalonSoft;;;;battleground 2 gettysburg
Windowgames_303;Battleground 3: Waterloo;PC;TalonSoft;1996-01-01;;Strategy,Turn-based strategy (TBS);;;TalonSoft;;;;battleground 3 waterloo
Windowgames_304;Battleground 4: Shiloh;PC;TalonSoft;1996-01-01;;Real Time Strategy (RTS),Strategy;;;TalonSoft;;;;battleground 4 shiloh
Windowgames_305;Battleground 5: Antietam;PC;TalonSoft;1996-01-01;;Real Time Strategy (RTS),Strategy;;;TalonSoft;;;;battleground 5 antietam
Windowgames_306;Battleground 6: Napoleon in Russia;PC;TalonSoft;1997-01-01;;Strategy;;;TalonSoft;;;;battleground 6 napoleon in russia
Windowgames_307;Battleground 7: Bull Run;PC;TalonSoft;1997-01-01;;Strategy;;;TalonSoft;;;;battleground 7 bull run
Windowgames_308;Battleground 8: Prelude to Waterloo;PC;TalonSoft;1997-01-01;;Strategy;;;TalonSoft;;;;battleground 8 prelude to waterloo
Windowgames_309;Battleground 9: Chickamauga;PC;TalonSoft;1998-01-01;;Strategy;;;TalonSoft;;;;battleground 9 chickamauga
Windowgames_310;Battlestations: Midway;PC;Eidos Interactive;2007-01-01;;Real Time Strategy (RTS),Simulator,Strategy;;;Eidos Interactive;;;;battlestations midway
Windowgames_311;Battlestations: Pacific;PC;Eidos Interactive;2009-01-01;;Real Time Strategy (RTS),Simulator,Strategy,Tactical;;;Eidos Hungary;;;;battlestations pacific
Windowgames_312;Battlezone;PC;Activision;1998-01-01;;Real Time Strategy (RTS),Strategy;;;Activision;;;;battlezone
Windowgames_313;Battlezone II: Combat Commander;PC;Activision;1999-01-01;;Shooter,Strategy;;;Pandemic Studios;;;;battlezone ii combat commander
Windowgames_314;Beach Head 2000;PC;WizardWorks,Infogrames;2000-01-01;;Shooter,Simulator;;;Digital Fusion;;;;beach head 2000
Windowgames_315;Beach Life;PC;Eidos Interactive;2002-01-01;;Shooter;;;Deep Red Games;;;;beach life
Windowgames_316;Beam Breakers;PC;JoWooD Productions Software;2002-01-01;;Racing;;;Similis;;;;beam breakers
Windowgames_317;Beast Wars: Transformers;PC;Hasbro Interactive;1997-01-01;;Fighting;;;Hasbro Interactive;;;;beast wars transformers
Windowgames_318;The Beast Within: A Gabriel Knight Mystery;PC;Sierra On-Line;1995-01-01;;Point-and-click,Adventure;;;Sierra On-Line;;;;the beast within a gabriel knight mystery
Windowgames_319;Beasts and Bumpkins;PC;Electronic Arts;1997-01-01;;Strategy;;;Worldweaver Productions;;;;beasts and bumpkins
Windowgames_320;Beavis and Butt-head in Virtual Stupidity;PC;Viacom New Media;1995-01-01;;Adventure;;;Viacom New Media;;;;beavis and butthead in virtual stupidity
Windowgames_321;Beijing 2008;PC;Sega;2008-01-01;;Sport;;;Eurocom;;;;beijing 2008
Windowgames_322;Bejeweled;PC;PopCap Games;2001-01-01;;Puzzle;;;PopCap Games;;;;bejeweled
Windowgames_323;Bejeweled Twist;PC;PopCap Games;2008-01-01;;Puzzle,Strategy;;;PopCap Games;;;;bejeweled twist
Windowgames_324;Bendy and the Ink Machine;PC;TheMeatly Games;2017-01-01;;Indie;;;TheMeatly Games;;;;bendy and the ink machine
Windowgames_325;Beowulf: The Game;PC;Ubisoft;2007-01-01;;"""Hack and slash/Beat em up"",Adventure";;;Ubisoft;;;;beowulf the game
Windowgames_326;Bermuda Syndrome;PC;BMG Interactive;1995-01-01;;Platform,Adventure;;;Century Interactive;;;;bermuda syndrome
Windowgames_327;Bet On Soldier: Blood Sport;PC;Digital Jesters;2005-01-01;;Shooter;;;Kylotonn;;;;bet on soldier blood sport
Windowgames_328;Betrayal in Antara;PC;Sierra Entertainment;1997-01-01;;Role-playing (RPG),Adventure;;;Sierra Entertainment;;;;betrayal in antara
Windowgames_329;Beyond Divinity;PC;CDV;2004-01-01;;Role-playing (RPG);;;Larian Studios;;;;beyond divinity
Windowgames_330;Beyond Good & Evil;PC;Ubisoft;2003-01-01;;Puzzle,Adventure;;;Ubisoft Montpellier,Ubisoft Milan;;;;beyond good evil
Windowgames_331;Big Bang Beat;PC;AliceSoft;2007-01-01;;Fighting;;;NRF;;;;big bang beat
Windowgames_332;Big Biz Tycoon;PC;Activision Value;2002-01-01;;Simulator;;;Animedia;;;;big biz tycoon
Windowgames_333;Big Biz Tycoon 2;PC;Activision Value;2003-01-01;;Simulator;;;4HEAD Studios;;;;big biz tycoon 2
Windowgames_334;Big Kahuna Reef;PC;Reflexive Entertainment;2004-01-01;;Puzzle,Strategy;;;Reflexive Entertainment;;;;big kahuna reef
Windowgames_335;Big Money!;PC;PopCap Games;2002-01-01;;Puzzle;;;PopCap Games;;;;big money
Windowgames_336;Big Mutha Truckers;PC;Empire Interactive;2002-01-01;;Racing;;;Eutechnyx;;;;big mutha truckers
Windowgames_337;Big Mutha Truckers 2;PC;THQ;2005-01-01;;Racing;;;Empire Interactive;;;;big mutha truckers 2
Windowgames_338;Big Rigs: Over the Road Racing;PC;GameMill Publishing;2003-01-01;;Racing;;;Stellar Stone;;;;big rigs over the road racing
Windowgames_339;Bigfoot: Collision Course;PC;Zoo Games;2008-01-01;;Racing,Arcade;;;Destination Games;;;;bigfoot collision course
Windowgames_340;Bikini Karate Babes;PC;Creative Edge Studios;2002-01-01;;Fighting;;;Creative Edge Studios;;;;bikini karate babes
Windowgames_341;Billy Hatcher and the Giant Egg;PC;Sega;2003-01-01;;Platform;;;Sonic Team;;;;billy hatcher and the giant egg
Windowgames_342;Billy the Wizard: Rocket Broomstick Racing;PC;Conspiracy Entertainment,Data Design Interactive;2006-01-01;;Platform,Racing;;;Data Design Interactive;;;;billy the wizard rocket broomstick racing
Windowgames_343;The Binding of Isaac: Rebirth;PC;Nicalis;2014-01-01;;Shooter,Role-playing (RPG),Adventure,Arcade;;;Nicalis;;;;the binding of isaac rebirth
Windowgames_344;Bionic Commando;PC;Capcom;2009-01-01;;Platform,Adventure,Arcade;;;Grin;;;;bionic commando
Windowgames_345;Bionic Commando Rearmed;PC;Capcom;2008-01-01;;Platform,Arcade;;;Grin;;;;bionic commando rearmed
Windowgames_346;Bionicle;PC;Lego Media,Electronic Arts;2003-01-01;;Shooter;;;Argonaut Games;;;;bionicle
Windowgames_347;Bionicle Heroes;PC;Eidos Interactive;2006-01-01;;Shooter;;;TT Games;;;;bionicle heroes
Windowgames_348;BioShock;PC;2K Games;2007-01-01;;Shooter;;;2K Boston/2K Australia;;;;bioshock
Windowgames_349;BioShock 2;PC;2K Games;2010-01-01;;Shooter,Adventure;;;2K Marin;;;;bioshock 2
Windowgames_350;BioShock Infinite;PC;2K Games;2013-01-01;;Shooter,Adventure;;;Irrational Games;;;;bioshock infinite
Windowgames_351;Birth of America;PC;AGEOD;2006-01-01;;Fighting,Role-playing (RPG),Strategy,Adventure;;;SEP BOA;;;;birth of america
Windowgames_352;Birthright: The Gorgons Alliance;PC;Sierra On-Line;1996-01-01;;Role-playing (RPG),Strategy,Adventure;;;Synergistic Software;;;;birthright the gorgons alliance
