id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
PS4_id_5983;Flynn And Freckles (EU);PlayStation 4;Rookie Hero Games;2018-03-21;;Platformer;;;Rookie Hero Games;;;;flynn and freckles eu
PS4_id_5984;Flynn: Son of Crimson;PlayStation 4;Humble Games;2021-09-15;;Metroidvania,Action-Adventure,Platformer;;;Studio Thunderhorse;;;;flynn son of crimson
PS4_id_5985;Flynn: Son of Crimson (EU);PlayStation 4;Humble Games;2021-09-15;;Metroidvania,Action-Adventure,Platformer;;;Studio Thunderhorse;;;;flynn son of crimson eu
PS4_id_5986;Flywrench;PlayStation 4;Messhof;2017-02-14;;Platformer;;;Messhof;;;;flywrench
PS4_id_5987;FOCUS on YOU;PlayStation 4;Smilegate Entertainment;2019-07-16;;Adventure;;;Smilegate Entertainment;;;;focus on you
PS4_id_5988;FOCUS on YOU (Asia);PlayStation 4;Smilegate Entertainment;2019-07-05;;Adventure;;;Smilegate Entertainment;;;;focus on you asia
PS4_id_5989;FOCUS on YOU (EU);PlayStation 4;Smilegate Entertainment;2019-07-09;;Adventure;;;Smilegate Entertainment;;;;focus on you eu
PS4_id_5990;FOCUS on YOU (JP);PlayStation 4;Smilegate Entertainment;2019-07-05;;Adventure;;;Smilegate Entertainment;;;;focus on you jp
PS4_id_5991;Football - Breakthrough Gaming Arcade;PlayStation 4;Breakthrough Gaming;2021-04-04;;Sports,Football;;;Breakthrough Gaming;;;;football breakthrough gaming arcade
PS4_id_5992;Football - Breakthrough Gaming Arcade (EU);PlayStation 4;Breakthrough Gaming;2021-06-13;;Sports,Football;;;Breakthrough Gaming;;;;football breakthrough gaming arcade eu
PS4_id_5993;Football Game;PlayStation 4;Ratalaika Games;2019-11-05;;Adventure,Point & Click;;;Cloak and Dagger Games;;;;football game
PS4_id_5994;Football Game (Asia);PlayStation 4;eastasiasoft;2019-11-15;;Adventure,Point & Click;;;Cloak and Dagger Games;;;;football game asia
PS4_id_5995;Football Game (EU);PlayStation 4;Ratalaika Games;2019-11-06;;Adventure,Point & Click;;;Cloak and Dagger Games;;;;football game eu
PS4_id_5996;Soccer, Tactics & Glory;PlayStation 4;Toplitz Productions;2020-01-22;;Strategy,Sports,Football;;;Creoteam,Raylight Games;;;;soccer tactics glory
PS4_id_5997;Football, Tactics & Glory (EU);PlayStation 4;Toplitz Productions;2020-01-22;;Strategy,Sports,Football;;;Creoteam,Raylight Games;;;;football tactics glory eu
PS4_id_5998;For Honor;PlayStation 4;Ubisoft;2017-02-14;;Fighting;;;Ubisoft Montreal;;;;for honor
PS4_id_5999;For The King;PlayStation 4;Curve Games,Merge Games;2019-05-07;;Role Playing,Turn Based,Card & Board;;;IronOak Games;;;;for the king
PS4_id_6000;Forager;PlayStation 4;Humble Games;2019-07-30;;Management;;;HopFrog;;;;forager
PS4_id_6001;Forager (EU);PlayStation 4;Humble Games;2019-07-30;;Management;;;HopFrog;;;;forager eu
PS4_id_6002;FORCED: Slightly Better Edition;PlayStation 4;BetaDwarf;2015-10-21;;Action-RPG,Role Playing;;;BetaDwarf;;;;forced slightly better edition
PS4_id_6003;FORECLOSED (EU) (PS4);PlayStation 4;Merge Games;2021-08-12;;Third Person Shooter;;;Antab Studio;;;;foreclosed eu ps4
PS4_id_6004;FORECLOSED (PS4);PlayStation 4;Merge Games,H2 Interactive;2021-08-12;;Third Person Shooter;;;Antab Studio;;;;foreclosed ps4
PS4_id_6005;Foregone;PlayStation 4;Big Blue Bubble;2020-10-05;;Metroidvania,Platformer;;;Big Blue Bubble;;;;foregone
PS4_id_6006;Forestry 2017 - The Simulation;PlayStation 4;United Independent Entertainment;2016-10-28;;Simulation;;;Silent Future;;;;forestry 2017 the simulation
PS4_id_6007;Forestry 2017 - The Simulation (EU);PlayStation 4;United Independent Entertainment;2016-10-28;;Simulation;;;Silent Future;;;;forestry 2017 the simulation eu
PS4_id_6008;Forgotton Anne;PlayStation 4;Square Enix Collective;2018-05-15;;Adventure,Platformer;;;ThroughLine Games;;;;forgotton anne
PS4_id_6009;Forgotton Anne (JP);PlayStation 4;Chorus Worldwide Games;2019-02-28;;Adventure,Platformer;;;ThroughLine Games;;;;forgotton anne jp
PS4_id_6010;Forgotton Anne (KR);PlayStation 4;Mayflower Entertainment;2018-12-18;;Adventure,Platformer;;;ThroughLine Games;;;;forgotton anne kr
PS4_id_6011;FORM;PlayStation 4;Charm Games;2020-04-07;;Puzzle;;;Charm Games;;;;form
PS4_id_6012;forma.8;PlayStation 4;MixedBag Games;2017-02-28;;Metroidvania,Action-Adventure;;;MixedBag Games;;;;forma8
PS4_id_6013;forma.8 (JP);PlayStation 4;Rainy Frog;2017-09-27;;Metroidvania,Action-Adventure;;;MixedBag Games;;;;forma8 jp
PS4_id_6014;Forsaken Castle;PlayStation 4;;;;;;;;;;;forsaken castle
PS4_id_6015;Fort Boyard;PlayStation 4;Microids;2019-06-27;;Action-Adventure;;;Appeal Studio;;;;fort boyard
PS4_id_6016;Fort Defense;PlayStation 4;8Floor;2017-10-10;;Tower Defence;;;Creobit;;;;fort defense
PS4_id_6017;Fort Defense (EU);PlayStation 4;4HIT;2017-09-27;;Tower Defence;;;Creobit;;;;fort defense eu
PS4_id_6018;Fort Defense North Menace;PlayStation 4;8Floor;2017-10-24;;Tower Defence;;;8Floor;;;;fort defense north menace
PS4_id_6019;Fort Defense North Menace (EU);PlayStation 4;4HIT;2017-10-25;;Tower Defence;;;8Floor;;;;fort defense north menace eu
PS4_id_6020;Fort Triumph;PlayStation 4;All In! Games;2021-08-13;;Strategy,Turn Based;;;CookieByte Entertainment;;;;fort triumph
PS4_id_6021;Fortnite (EU) (PS4);PlayStation 4;Epic Games;2017-07-25;;Battle Royale,Third Person Shooter,Tower Defence;;;Epic Games;;;;fortnite eu ps4
PS4_id_6022;Fortnite (PS4);PlayStation 4;Epic Games;2017-07-21;;Battle Royale,Third Person Shooter,Tower Defence;;;Epic Games;;;;fortnite ps4
PS4_id_6023;Fossil Hunters;PlayStation 4;Smiling Buddha Games;2018-09-12;;Action-Adventure;;;Reptoid Games;;;;fossil hunters
PS4_id_6024;Foul Play;PlayStation 4;Devolver Digital;2015-09-01;;Beat 'em up;;;Mediatonic;;;;foul play
PS4_id_6025;Four Kings: Video Poker;PlayStation 4;Digital Leisure;2021-06-08;;Card & Board;;;Digital Leisure;;;;four kings video poker
PS4_id_6026;Four Kings: Video Poker (EU);PlayStation 4;Digital Leisure;2021-06-08;;Card & Board;;;Digital Leisure;;;;four kings video poker eu
PS4_id_6027;Four Sided Fantasy;PlayStation 4;Serenity Forge;2016-08-30;;Puzzle,Platformer;;;Ludo Land;;;;four sided fantasy
PS4_id_6028;Four Sided Fantasy (EU);PlayStation 4;Serenity Forge;2016-08-31;;Puzzle,Platformer;;;Ludo Land;;;;four sided fantasy eu
PS4_id_6029;FOX n FORESTS;PlayStation 4;EuroVideo;2018-05-17;;Platformer;;;Bonus Level Entertainment;;;;fox n forests
PS4_id_6030;FoxyLand;PlayStation 4;Ratalaika Games;2019-11-26;;Platformer;;;BUG-Studio;;;;foxyland
PS4_id_6031;FoxyLand (Asia);PlayStation 4;eastasiasoft;2019-12-06;;Platformer;;;BUG-Studio;;;;foxyland asia
PS4_id_6032;FoxyLand (EU);PlayStation 4;Ratalaika Games;2019-11-27;;Platformer;;;BUG-Studio;;;;foxyland eu
PS4_id_6033;FoxyLand 2;PlayStation 4;Ratalaika Games;2020-01-21;;Platformer;;;BUG-Studio;;;;foxyland 2
PS4_id_6034;FoxyLand 2 (Asia);PlayStation 4;eastasiasoft;2020-01-24;;Platformer;;;BUG-Studio;;;;foxyland 2 asia
PS4_id_6035;FoxyLand 2 (EU);PlayStation 4;Ratalaika Games;2020-01-22;;Platformer;;;BUG-Studio;;;;foxyland 2 eu
PS4_id_6036;Fracked;PlayStation 4;nDreams;2021-08-20;;First Person Shooter;;;nDreams;;;;fracked
PS4_id_6037;Fractured Minds;PlayStation 4;Wired Productions;2019-11-14;;Adventure;;;Emily M Games;;;;fractured minds
PS4_id_6038;Fragments of Him;PlayStation 4;SassyBot Studio;2017-09-26;;Adventure,Point & Click;;;SassyBot Studio;;;;fragments of him
PS4_id_6039;Fragments of Him (EU);PlayStation 4;SassyBot Studio;2017-09-26;;Adventure,Point & Click;;;SassyBot Studio;;;;fragments of him eu
PS4_id_6040;Frane: Dragons' Odyssey;PlayStation 4;KEMCO;2019-05-07;;Action-RPG,Role Playing;;;EXE-CREATE;;;;frane dragons odyssey
PS4_id_6041;Frank and Drake;PlayStation 4;;;;;;;;;;;frank and drake
PS4_id_6042;Frantics;PlayStation 4;Sony Interactive Entertainment;2018-03-07;;Party;;;NapNok Games;;;;frantics
PS4_id_6043;Freakout: Calamity TV Show;PlayStation 4;JanduSoft;2020-04-17;;Shoot 'em up;;;Immaterial Studio;;;;freakout calamity tv show
PS4_id_6044;Freakout: Calamity TV Show (Asia);PlayStation 4;eastasiasoft;2020-11-12;;Shoot 'em up;;;Immaterial Studio,JanduSoft;;;;freakout calamity tv show asia
PS4_id_6045;Freakout: Calamity TV Show (EU);PlayStation 4;JanduSoft;2020-04-17;;Shoot 'em up;;;Immaterial Studio;;;;freakout calamity tv show eu
PS4_id_6046;Freaky Awesome;PlayStation 4;BadLand Publishing;2018-11-02;;Roguelite;;;Mandragora;;;;freaky awesome
PS4_id_6047;Freaky Awesome (EU);PlayStation 4;BadLand Publishing;2018-10-26;;Roguelite;;;Mandragora;;;;freaky awesome eu
PS4_id_6048;Freddy Fazbear's Pizzeria Simulator;PlayStation 4;Clickteam;2021-03-31;;Action;;;Scottgames;;;;freddy fazbears pizzeria simulator
PS4_id_6049;Freddy Fazbear's Pizzeria Simulator (EU);PlayStation 4;Clickteam;2021-03-31;;Action;;;Scottgames;;;;freddy fazbears pizzeria simulator eu
PS4_id_6050;Freddy Spaghetti (EU) (PS4);PlayStation 4;Ratalaika Games;2020-12-16;;Action;;;Playful Pasta;;;;freddy spaghetti eu ps4
PS4_id_6051;Freddy Spaghetti (HK/TW) (PS4);PlayStation 4;eastasiasoft;2021-02-02;;Action;;;Playful Pasta,Ratalaika Games;;;;freddy spaghetti hktw ps4
PS4_id_6052;Freddy Spaghetti (JP);PlayStation 4;Ratalaika Games;2020-12-16;;Action;;;Playful Pasta;;;;freddy spaghetti jp
PS4_id_6053;Freddy Spaghetti (PS4);PlayStation 4;Ratalaika Games;2020-12-15;;Action;;;Playful Pasta;;;;freddy spaghetti ps4
PS4_id_6054;Freddy Spaghetti 2 (Asia) (PS4);PlayStation 4;eastasiasoft;2021-08-06;;Action;;;Playful Pasta,Ratalaika Games;;;;freddy spaghetti 2 asia ps4
PS4_id_6055;Freddy Spaghetti 2 (EU) (PS4);PlayStation 4;Ratalaika Games;2021-07-23;;Action;;;Playful Pasta;;;;freddy spaghetti 2 eu ps4
PS4_id_6056;Freddy Spaghetti 2 (JP) (PS4);PlayStation 4;Ratalaika Games;2021-07-21;;Action;;;Playful Pasta;;;;freddy spaghetti 2 jp ps4
PS4_id_6057;Freddy Spaghetti 2 (PS4);PlayStation 4;Ratalaika Games;2021-07-23;;Action;;;Playful Pasta;;;;freddy spaghetti 2 ps4
PS4_id_6058;FREEDIVER: Triton Down;PlayStation 4;Archiact;2020-02-25;;Adventure;;;Archiact;;;;freediver triton down
PS4_id_6059;FREEDIVER: Triton Down (EU);PlayStation 4;Archiact;2020-03-03;;Adventure;;;Archiact;;;;freediver triton down eu
PS4_id_6060;Freedom Finger;PlayStation 4;Wide Right Interactive;2020-03-24;;Shoot 'em up;;;Wide Right Interactive;;;;freedom finger
PS4_id_6061;Freedom Finger (Asia);PlayStation 4;eastasiasoft;2020-07-22;;Shoot 'em up;;;Wide Right Interactive;;;;freedom finger asia
PS4_id_6062;Freedom Finger (EU);PlayStation 4;Wide Right Interactive;2020-03-24;;Shoot 'em up;;;Wide Right Interactive;;;;freedom finger eu
PS4_id_6063;Freedom Planet;PlayStation 4;GalaxyTrail;2017-03-21;;Platformer;;;GalaxyTrail;;;;freedom planet
PS4_id_6064;Freedom Planet (Asia);PlayStation 4;Marvelous Entertainment;2018-08-30;;Platformer;;;GalaxyTrail;;;;freedom planet asia
PS4_id_6065;Freedom Planet (EU);PlayStation 4;GalaxyTrail;2017-08-25;;Platformer;;;GalaxyTrail;;;;freedom planet eu
PS4_id_6066;FreezeME;PlayStation 4;Rainy Night Creations;2016-11-15;;Platformer;;;Rainy Night Creations;;;;freezeme
PS4_id_6067;Friday the 13th: Killer Puzzle;PlayStation 4;Blue Wizard Digital;2020-11-13;;Puzzle;;;Blue Wizard Digital;;;;friday the 13th killer puzzle
PS4_id_6068;Friday the 13th: The Game;PlayStation 4;Gun Media;2017-05-26;;Action Horror;;;Gun Media;;;;friday the 13th the game
PS4_id_6069;Friday the 13th: The Game (EU);PlayStation 4;Gun Media;2017-05-26;;Action Horror;;;Gun Media;;;;friday the 13th the game eu
PS4_id_6070;Friday the 13th: The Game (HK/TW);PlayStation 4;Natsume;2019-12-12;;Action Horror;;;Gun Media;;;;friday the 13th the game hktw
PS4_id_6071;Fringe Wars;PlayStation 4;;;;;;;;;;;fringe wars
PS4_id_6072;Frisky Business;PlayStation 4;K Bros Games;2017-08-01;;Visual Novel;;;K Bros Games;;;;frisky business
PS4_id_6073;Frisky Business (EU);PlayStation 4;Digerati;2017-08-02;;Visual Novel;;;K Bros Games;;;;frisky business eu
PS4_id_6074;Frogun (PS4);PlayStation 4;;;;;;;;;;;frogun ps4
PS4_id_6075;From Earth To Heaven;PlayStation 4;EpiXR Games;2021-09-10;;Adventure;;;EpiXR Games;;;;from earth to heaven
PS4_id_6076;From Earth To Heaven (EU);PlayStation 4;EpiXR Games;2021-09-10;;Adventure;;;EpiXR Games;;;;from earth to heaven eu
PS4_id_6077;From Shadows;PlayStation 4;Klabater;2021-05-26;;Action;;;Revolt and Rebel;;;;from shadows
PS4_id_6078;From Shadows (EU);PlayStation 4;Klabater;2021-05-26;;Action;;;Revolt and Rebel;;;;from shadows eu
PS4_id_6079;Frost;PlayStation 4;;2018-07-17;;Survival,Card & Board;;;Jérôme Bodin;;;;frost
PS4_id_6080;Frostpunk: Console Edition;PlayStation 4;11 bit studios,Merge Games;2019-10-11;;Simulation,Management;;;11 bit studios;;;;frostpunk console edition
PS4_id_6081;Frostpunk: Console Edition (JP);PlayStation 4;EXNOA;2020-02-27;;Simulation,Management;;;11 bit studios;;;;frostpunk console edition jp
PS4_id_6082;Frozen Free Fall: Snowball Fight;PlayStation 4;Disney Interactive Studios;2015-09-15;;Puzzle;;;SuperVillain Studios;;;;frozen free fall snowball fight
PS4_id_6083;Fruit Ninja VR;PlayStation 4;Halfbrick Studios;2016-12-20;;Action;;;Halfbrick Studios;;;;fruit ninja vr
PS4_id_6084;Frutakia 2;PlayStation 4;Crazysoft;2018-01-31;;Puzzle;;;Crazysoft;;;;frutakia 2
PS4_id_6085;Frutakia 2 (EU);PlayStation 4;Crazysoft;2018-02-01;;Puzzle;;;Crazysoft;;;;frutakia 2 eu
PS4_id_6086;Fuga: Melodies of Steel (PS4);PlayStation 4;CyberConnect2;2021-07-29;;Action;;;CyberConnect2;;;;fuga melodies of steel ps4
PS4_id_6087;Fujii;PlayStation 4;Funktronic Labs;2019-12-10;;Action-Adventure;;;Funktronic Labs;;;;fujii
PS4_id_6088;Fujii (EU);PlayStation 4;Funktronic Labs;2019-12-10;;Action-Adventure;;;Funktronic Labs;;;;fujii eu
PS4_id_6089;Full Kiss;PlayStation 4;Entergram;2019-03-28;;Visual Novel;;;Giga;;;;full kiss
PS4_id_6090;Full Kiss S;PlayStation 4;Entergram;2021-10-28;;Visual Novel;;;Giga;;;;full kiss s
PS4_id_6091;Full Metal Panic! Fight! Who Dares Wins;PlayStation 4;Bandai Namco Entertainment;2018-05-31;;Role Playing,Turn Based;;;B. B. Studio;;;;full metal panic fight who dares wins
PS4_id_6092;Full Metal Panic! Fight! Who Dares Wins (Asia);PlayStation 4;Bandai Namco Entertainment;2018-05-31;;Role Playing,Turn Based;;;B. B. Studio;;;;full metal panic fight who dares wins asia
PS4_id_6093;Full Metal Panic! Fight! Who Dares Wins (HK/TW/KR);PlayStation 4;Bandai Namco Entertainment;2018-05-31;;Role Playing,Turn Based;;;B. B. Studio;;;;full metal panic fight who dares wins hktwkr
PS4_id_6094;Full Mojo Rampage;PlayStation 4;Nicalis;2016-06-28;;Roguelite,Shoot 'em up;;;Over The Top Games;;;;full mojo rampage
PS4_id_6095;Full Mojo Rampage (EU);PlayStation 4;Nicalis;2016-06-28;;Roguelite,Shoot 'em up;;;Over The Top Games;;;;full mojo rampage eu
PS4_id_6096;Full Throttle Remastered;PlayStation 4;Double Fine;2017-04-18;;Adventure,Point & Click;;;Double Fine;;;;full throttle remastered
PS4_id_6097;FullBlast;PlayStation 4;Ratalaika Games;2018-09-04;;Shoot 'em up;;;UFO Crash Games;;;;fullblast
PS4_id_6098;FullBlast (Asia);PlayStation 4;eastasiasoft;2018-10-05;;Shoot 'em up;;;UFO Crash Games;;;;fullblast asia
PS4_id_6099;FullBlast (EU);PlayStation 4;Ratalaika Games;2018-09-05;;Shoot 'em up;;;UFO Crash Games;;;;fullblast eu
PS4_id_6100;FullBlast (JP);PlayStation 4;eastasiasoft;2020-08-21;;Shoot 'em up;;;Ratalaika Games,UFO Crash Games;;;;fullblast jp
PS4_id_6101;Funk of Titans;PlayStation 4;A Crowd of Monsters;2016-06-21;;Platformer;;;A Crowd of Monsters;;;;funk of titans
PS4_id_6102;Funny Truck;PlayStation 4;RandomSpin Games;2021-07-17;;Action;;;RandomSpin Games;;;;funny truck
PS4_id_6103;Funny Truck (Asia);PlayStation 4;RandomSpin Games;2021-07-21;;Action;;;RandomSpin Games;;;;funny truck asia
PS4_id_6104;Funny Truck (EU);PlayStation 4;RandomSpin Games;2021-07-17;;Action;;;RandomSpin Games;;;;funny truck eu
PS4_id_6105;Furi;PlayStation 4;The Game Bakers;2016-07-05;;Shoot 'em up,Hack & Slash;;;The Game Bakers;;;;furi
PS4_id_6106;Furuki Yoki Jidai no Boukentan;PlayStation 4;Daidai;2016-12-15;;Role Playing,Strategy,Turn Based;;;Daidai;;;;furuki yoki jidai no boukentan
PS4_id_6107;Furwind;PlayStation 4;JanduSoft;2019-06-27;;Platformer;;;Boomfire Games;;;;furwind
PS4_id_6108;Furwind (Asia);PlayStation 4;eastasiasoft;2019-06-27;;Platformer;;;Boomfire Games;;;;furwind asia
PS4_id_6109;Furwind (EU);PlayStation 4;JanduSoft;2019-06-27;;Platformer;;;Boomfire Games;;;;furwind eu
PS4_id_6110;Fury of Dracula: Digital Edition;PlayStation 4;Dovetail Games;2021-10-28;;Card & Board;;;Nomad Games;;;;fury of dracula digital edition
PS4_id_6111;Fury Unleashed;PlayStation 4;Awesome Games Studio;2020-05-08;;Roguelite,Run & Gun;;;Awesome Games Studio;;;;fury unleashed
PS4_id_6112;Fury Unleashed (EU);PlayStation 4;Awesome Games Studio;2020-05-08;;Roguelite,Run & Gun;;;Awesome Games Studio;;;;fury unleashed eu
PS4_id_6113;FUSER;PlayStation 4;NCSOFT;2020-11-10;;Music;;;Harmonix;;;;fuser
PS4_id_6114;Future GPX Cyber Formula SIN Vier;PlayStation 4;Project YNP;2020-09-04;;Automobile,Arcade Racing;;;Project YNP;;;;future gpx cyber formula sin vier
PS4_id_6115;Future Unfolding;PlayStation 4;Spaces of Play;2017-05-16;;Action-Adventure;;;Spaces of Play;;;;future unfolding
PS4_id_6116;Future Unfolding (EU);PlayStation 4;Spaces of Play;2017-05-16;;Action-Adventure;;;Spaces of Play;;;;future unfolding eu
PS4_id_6117;FutureGrind;PlayStation 4;Milkbag Games;2019-01-22;;Platformer;;;Milkbag Games;;;;futuregrind
PS4_id_6118;Futuridium EP Deluxe;PlayStation 4;MixedBag Games;2014-09-30;;Shoot 'em up;;;MixedBag Games;;;;futuridium ep deluxe
PS4_id_6119;FU'UN SUPER COMBO;PlayStation 4;SNK;2016-12-23;;Fighting;;;SNK;;;;fuun super combo
PS4_id_6120;Fuuraiki 4;PlayStation 4;Nippon Ichi Software;2021-07-08;;Adventure;;;FOG;;;;fuuraiki 4
PS4_id_6121;FuzzBall;PlayStation 4;ShadowLair Games;2020-08-19;;Party;;;ShadowLair Games;;;;fuzzball
PS4_id_6122;G.I. Joe: Operation Blackout;PlayStation 4;GameMill Entertainment;2020-10-13;;Third Person Shooter;;;Iguanabee,Fair Play Labs;;;;gi joe operation blackout
PS4_id_6123;G.R.E.E.N. The Life Algorithm;PlayStation 4;Estacion Pi;2019-11-22;;Metroidvania,Platformer;;;Estacion Pi;;;;green the life algorithm
PS4_id_6124;Gabbuchi;PlayStation 4;Aksys Games;2019-07-18;;Puzzle;;;h. a. n. d.;;;;gabbuchi
PS4_id_6125;Gabbuchi (EU);PlayStation 4;Aksys Games;2019-07-18;;Puzzle;;;h. a. n. d.;;;;gabbuchi eu
PS4_id_6126;Gadgeteer;PlayStation 4;Metanaut;2021-05-25;;Puzzle;;;Metanaut;;;;gadgeteer
PS4_id_6127;Gal*Gun 2;PlayStation 4;PQube;2018-04-24;;First Person Shooter,On Rails;;;Inti CREATES;;;;galgun 2
PS4_id_6128;Gal*Gun 2 (EU);PlayStation 4;PQube;2018-04-13;;First Person Shooter,On Rails;;;Inti CREATES;;;;galgun 2 eu
PS4_id_6129;Gal*Gun 2 (JP);PlayStation 4;Inti CREATES;2018-03-15;;First Person Shooter,On Rails;;;Inti CREATES;;;;galgun 2 jp
PS4_id_6130;Gal*Gun: Double Peace;PlayStation 4;PQube;2016-08-02;;First Person Shooter,On Rails;;;Inti CREATES;;;;galgun double peace
PS4_id_6131;Gal*Gun: Double Peace (EU);PlayStation 4;PQube;2016-07-22;;First Person Shooter,On Rails;;;Inti CREATES;;;;galgun double peace eu
PS4_id_6132;Gal*Gun: Double Peace (JP);PlayStation 4;Alchemist;2015-08-06;;First Person Shooter,On Rails;;;Inti CREATES;;;;galgun double peace jp
PS4_id_6133;Gal*Gunvolt;PlayStation 4;Inti CREATES;2015-08-06;;Platformer;;;Inti CREATES;;;;galgunvolt
PS4_id_6134;Gal*Gunvolt Burst;PlayStation 4;Inti CREATES;2018-03-15;;Platformer,Run & Gun;;;Inti CREATES;;;;galgunvolt burst
PS4_id_6135;Galacide;PlayStation 4;Puny Human;2020-10-23;;Shoot 'em up;;;Puny Human;;;;galacide
PS4_id_6136;Galak-Z: The Dimensional;PlayStation 4;17-BIT;2015-08-04;;Shoot 'em up;;;17-BIT;;;;galakz the dimensional
PS4_id_6137;Galak-Z: The Dimensional (EU);PlayStation 4;17-BIT;2015-08-05;;Shoot 'em up;;;17-BIT;;;;galakz the dimensional eu
PS4_id_6138;Galaxy Hotel;PlayStation 4;Lancarse;2018-03-01;;Simulation,Management;;;Lancarse;;;;galaxy hotel
PS4_id_6139;Galaxy of Pen and Paper +1 Edition;PlayStation 4;Plug In Digital;2020-04-07;;Role Playing,Turn Based;;;Behold Studios;;;;galaxy of pen and paper 1 edition
PS4_id_6140;Galaxy Shooter;PlayStation 4;Fantastico Studio;2021-11-05;;Shoot 'em up;;;Inlogic Software;;;;galaxy shooter
PS4_id_6141;Galaxy Shooter (EU);PlayStation 4;Fantastico Studio;2021-11-05;;;;;Inlogic Software;;;;galaxy shooter eu
PS4_id_6142;Galaxy Squad;PlayStation 4;Big Way Games;2021-09-01;;Strategy,Turn Based;;;Kazakov Oleg;;;;galaxy squad
PS4_id_6143;Galaxy Squad (EU);PlayStation 4;Big Way Games;2021-09-01;;Strategy,Turn Based;;;Kazakov Oleg;;;;galaxy squad eu
PS4_id_6144;Galleria no Chika Meikyuu to Majo no Ryodan;PlayStation 4;Nippon Ichi Software;2020-11-26;;Role Playing,Turn Based,Dungeon Crawler;;;Nippon Ichi Software;;;;galleria no chika meikyuu to majo no ryodan
PS4_id_6145;Game Dev Story;PlayStation 4;Kairosoft;2019-12-05;;Management;;;Kairosoft;;;;game dev story
PS4_id_6146;Game of Thrones: A Telltale Games Series;PlayStation 4;Telltale Games;2014-12-02;;Adventure,Point & Click;;;Telltale Games;;;;game of thrones a telltale games series
PS4_id_6147;Game Tengoku CruisinMix Special;PlayStation 4;Kadokawa Games;2018-07-26;;Shoot 'em up;;;CHARA-ANI;;;;game tengoku cruisinmix special
PS4_id_6148;Gamer Girl;PlayStation 4;;;;;;;;;;;gamer girl
PS4_id_6149;Games of Glory;PlayStation 4;Lightbulb Crew;2021-04-03;;Shoot 'em up;;;Lightbulb Crew;;;;games of glory
PS4_id_6150;Ganbare! Super Strikers;PlayStation 4;Ratalaika Games;2020-02-25;;Strategy,Sports,Football,Turn Based;;;Rese Games;;;;ganbare super strikers
PS4_id_6151;Ganbare! Super Strikers (Asia);PlayStation 4;eastasiasoft;2020-02-28;;Strategy,Sports,Football,Turn Based;;;Rese Games;;;;ganbare super strikers asia
PS4_id_6152;Ganbare! Super Strikers (EU);PlayStation 4;Ratalaika Games;2020-02-26;;Strategy,Sports,Football,Turn Based;;;Rese Games;;;;ganbare super strikers eu
PS4_id_6153;Gang Beasts;PlayStation 4;Double Fine,iam8bit,Skybound Games;2017-12-12;;Party;;;Boneloaf;;;;gang beasts
PS4_id_6154;Gang Beasts (EU);PlayStation 4;Double Fine,Skybound Games;2017-12-12;;Party;;;Boneloaf;;;;gang beasts eu
PS4_id_6155;Gaps by POWGI (EU) (PS4);PlayStation 4;Lightwood Games;2021-07-20;;Puzzle;;;Lightwood Games;;;;gaps by powgi eu ps4
PS4_id_6156;Gaps by POWGI (HK/TW) (PS4);PlayStation 4;eastasiasoft;2021-07-20;;Puzzle;;;Lightwood Games;;;;gaps by powgi hktw ps4
PS4_id_6157;Gaps by POWGI (PS4);PlayStation 4;Lightwood Games;2021-07-20;;Puzzle;;;Lightwood Games;;;;gaps by powgi ps4
PS4_id_6158;Garfield Kart Furious Racing;PlayStation 4;Anuman Interactive;2019-11-07;;Automobile,Arcade Racing,Vehicular Combat;;;Artefacts Studio;;;;garfield kart furious racing
