id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_68698;The Away Team;PC;;2016-07-22;;;;;;;;
wikidata_id_68699;The Deep Paths: Labyrinth Of Andokost;PC;;2016-10-26;;;;;;;;
wikidata_id_68701;Walden, a game;PC;;2017-07-04;;;;;;;Everyone;
wikidata_id_68702;Aegis Defenders;NSW;;2018-02-08;;;;;;;Everyone 10+;
wikidata_id_68703;Jack Keane 2: The Fire Within;PC;;2013-01-01;;;;;;;Teen;
wikidata_id_68705;The Walking Dead: Season Two;PS3;;2013-12-17;;;;;;;Mature 17+;The Walking Dead
wikidata_id_68707;Overdungeon;PC;;2019-08-23;;;;;;;;
wikidata_id_68708;X-Men: Destiny;X360;;2011-09-27;;;;;;;;
wikidata_id_68710;Sniper Ghost Warrior Contracts;PS4;;2019-11-22;;;;;;;Mature 17+;Sniper: Ghost Warrior
wikidata_id_68711;Nuclear Dawn;PC;;2011-04-01;;;;;;;Mature 17+;
wikidata_id_68712;Zup! XS;PC;;2019-04-17;;;;;;;;Zup!
wikidata_id_68713;Arcania: Gothic 4;PS4;;2010-10-14;;;;;;;Teen;Gothic
wikidata_id_68715;Dead or Alive: Code Chronos;X360;;2010-11-05;;;;;;;;Dead or Alive
wikidata_id_68717;36 Fragments of Midnight;PS4;;2017-08-07;;;;;;;Everyone;
wikidata_id_68718;Unravel;PC;;2016-02-09;;;;;;;Everyone;
wikidata_id_68719;Dead Cells;PS4;;2017-05-10;;;;;;;Teen;Dead Cells
wikidata_id_68722;Graceful Explosion Machine;PS4;;2017-01-01;;;;;;;Everyone;
wikidata_id_68724;Razion;NG;;2014-01-01;;;;;;;;
wikidata_id_68725;OneShot;NSW;;2016-12-08;;;;;;;;
wikidata_id_68726;X-Men: Destiny;DS;;2011-09-27;;;;;;;;
wikidata_id_68728;Hyperdrive Massacre;PC;;2015-10-12;;;;;;;Everyone;
wikidata_id_68729;Hexcells Plus;PC;;2014-02-19;;;;;;;;
wikidata_id_68730;Exzeal;PC;;2016-07-14;;;;;;;;
wikidata_id_68731;Dynasty Warriors 9;XOne;;2018-02-03;;;;;;;Teen;
wikidata_id_68733;Salem;PC;;2014-01-01;;;;;;;;
wikidata_id_68734;Ar nosurge;PSV;;2014-03-06;;;;;;;Teen;
wikidata_id_68735;Cyber Troopers Virtual-On Masterpiece 1995-2001;PS4;;2019-11-27;;;;;;;;Virtual On
wikidata_id_68737;Soul Axiom;XOne;;2016-02-29;;;;;;;Teen;
wikidata_id_68739;Realms of Ancient War;PC;;2012-01-01;;;;;;;;
wikidata_id_68740;Finding Teddy;PC;;2013-01-01;;;;;;;;
wikidata_id_68741;Power & Revolution;PC;;2016-05-26;;;;;;;;
wikidata_id_68744;Deception IV: Blood Ties;PS3;;2014-02-27;;;;;;;Mature 17+;Deception
wikidata_id_68750;Cricket 19;PS4;;2019-05-28;;;;;;;Everyone;
wikidata_id_68751;Runner2;WiiU;;2013-02-26;;;;;;;;
wikidata_id_68752;Among the Sleep;PS4;;2014-05-29;;;;;;;Teen;
wikidata_id_68753;Dreamworks Dragon: Dawn of New Riders;PS4;;2019-02-15;;;;;;;Everyone 10+;
wikidata_id_68755;Confrontation;PC;;2012-04-05;;;;;;;;
wikidata_id_68757;Little Witch Academia: Chamber of Time;PC;;2017-11-30;;;;;;;Teen;Little Witch Academia
wikidata_id_68758;De Mambo;PC;;2017-06-29;;;;;;;;
wikidata_id_68760;Hero of Many;PC;;2013-06-25;;;;;;;;
wikidata_id_68762;Steel Ocean;PC;;2014-01-01;;;;;;;;
wikidata_id_68763;Npc Problems: Vertex Coloring;PC;;2019-11-19;;;;;;;;
wikidata_id_68764;Darwin Project;PC;;2018-03-10;;;;;;;;
wikidata_id_68765;Torchlight III;PS4;;2019-01-01;;;;;;;Teen;Torchlight
wikidata_id_68767;Runner2;PSV;;2013-02-26;;;;;;;;
wikidata_id_68768;Astro Boy: Edge of Time;PC;;2017-06-20;;;;;;;;
wikidata_id_68769;Pillars of Eternity II: Deadfire;PS4;;2018-05-08;;;;;;;;
wikidata_id_68770;The Escapists 2;PC;;2017-08-22;;;;;;;Teen;
wikidata_id_68771;A Foretold Affair;PC;;2017-03-10;;;;;;;;
wikidata_id_68773;Toto Temple Deluxe;PS4;;2014-01-01;;;;;;;;
wikidata_id_68775;Little Deviants;PSV;;2011-12-17;;;;;;;Everyone 10+;
wikidata_id_68777;The Fight: Lights Out;PS3;;2010-11-04;;;;;;;Teen;
wikidata_id_68779;Aer: Memories of Old;NSW;;2017-10-25;;;;;;;Everyone 10+;
wikidata_id_68780;Atomic Ninjas;PSV;;2013-10-08;;;;;;;Teen;
wikidata_id_68781;Danganronpa 2: Goodbye Despair;PSP;;2012-01-01;;;;;;;Mature 17+;
wikidata_id_68782;Arcania: Gothic 4;PS3;;2010-10-14;;;;;;;Teen;Gothic
wikidata_id_68786;Q33800508;PSV;;2017-06-29;;;;;;;;
wikidata_id_68790;Last Heroes 4;PC;;2017-04-14;;;;;;;;
wikidata_id_68791;Samurai Warriors 4;PSV;;2014-03-20;;;;;;;;Samurai Warriors
wikidata_id_68793;Q11598389;PSV;;2015-01-01;;;;;;;;
wikidata_id_68795;Just Dance Kids;X360;;2010-11-09;;;;;;;Everyone;Just Dance
wikidata_id_68797;The Spectrum Retreat;PC;;2018-01-01;;;;;;;Teen;
wikidata_id_68798;1849;PC;;2014-01-01;;;;;;;;
wikidata_id_68799;Starbound;XOne;;2016-07-22;;;;;;;Everyone 10+;
wikidata_id_68800;A Blind Legend;PC;;2015-01-01;;;;;;;;
wikidata_id_68801;Rise of the Guardians;PS3;;2012-11-20;;;;;;;Everyone;
wikidata_id_68803;Dragon Ball FighterZ;PS4;;2018-01-26;;;;;;;Teen;Dragon Ball
wikidata_id_68805;Mushroom Wars 2;PS4;;2017-01-01;;;;;;;;Mushroom Wars
wikidata_id_68807;Monster Prom;NSW;;2018-04-27;;;;;;;Mature 17+;
wikidata_id_68810;Midnight;PC;;2016-01-28;;;;;;;;
wikidata_id_68811;Cube Land Arena;PC;;2016-03-29;;;;;;;;
wikidata_id_68812;The House in Fata Morgana;PSV;;2012-12-27;;;;;;;Mature 17+;
wikidata_id_68813;Dungeon Hearts;WiiU;;2013-03-28;;;;;;;;
wikidata_id_68814;Unholy Heights;PC;;2013-10-04;;;;;;;Teen;
wikidata_id_68815;Games of Glory;PC;;2017-01-01;;;;;;;Teen;
wikidata_id_68816;Galak-Z: The Dimensional;PC;;2015-10-29;;;;;;;;
wikidata_id_68818;R.I.P.D. The Game;X360;;2013-07-16;;;;;;;Teen;
wikidata_id_68819;Jet Set Radio HD;X360;;2012-09-19;;;;;;;Teen;Jet Set Radio
wikidata_id_68820;Phoenix Point;PS4;;2019-12-03;;;;;;;;
wikidata_id_68824;Hotline Miami 2: Wrong Number;PC;;2015-03-10;;;;;;;;
wikidata_id_68825;Primal×Hearts;PC;;2014-01-01;;;;;;;;
wikidata_id_68827;Barro 2020;PC;;2019-11-01;;;;;;;;
wikidata_id_68828;Assassin's Creed: Revelations;PC;;2011-11-15;;;;;;;Mature 17+;Assassin's Creed
wikidata_id_68829;The Gallery: Six Elements;PC;;2016-01-01;;;;;;;;
wikidata_id_68831;The Caribbean Sail;PC;;2017-09-19;;;;;;;;
wikidata_id_68832;Veil of Crows;PC;;2018-10-18;;;;;;;;
wikidata_id_68833;The Adventures of Tree;PC;;2015-05-01;;;;;;;;
wikidata_id_68834;Artemis: Spaceship Bridge Simulator;PC;;2013-09-16;;;;;;;;
wikidata_id_68835;Bleach: Heat the Soul 7;PSP;;2010-01-01;;;;;;;;Bleach: Heat the Soul
wikidata_id_68837;Omae Wa Mou Shindeiru;PC;;2018-05-07;;;;;;;;
wikidata_id_68838;Rocketbirds 2: Evolution;PC;;2016-01-01;;;;;;;;
wikidata_id_68839;Dude Cops;XOne;;2018-07-16;;;;;;;;
wikidata_id_68840;Krinkle Krusher;PS4;;2015-04-07;;;;;;;Everyone 10+;
wikidata_id_68841;Call Of The Mighty Warriors;PC;;2016-06-02;;;;;;;;
wikidata_id_68843;Halo 2600;2600;;2010-07-01;;;;;;;;
wikidata_id_68847;Amnesia Fortnight 2014;PC;;2014-01-01;;;;;;;;
wikidata_id_68850;ICEY;PC;;2016-01-01;;;;;;;Everyone 10+;
wikidata_id_68851;The Wolf Among Us;PS4;;2013-10-11;;;;;;;Mature 17+;Fables
wikidata_id_68854;Radiant Historia;DS;;2010-11-03;;;;;;;Everyone 10+;
wikidata_id_68855;CastleStorm;NSW;;2013-07-29;;;;;;;Teen;
wikidata_id_68856;Elegy for a Dead World;PC;;2014-12-10;;;;;;;;
wikidata_id_68857;CSI: Fatal Conspiracy;PS3;;2010-10-26;;;;;;;;
wikidata_id_68859;Siralim 2;PSV;;2016-05-27;;;;;;;;Siralim
wikidata_id_68860;Duke Nukem Forever;PC;;2011-06-10;;;;;;;Mature 17+;Duke Nukem
wikidata_id_68863;Battlefield Play4Free;PC;;2011-04-04;;;;;;;Teen;Battlefield spinoff series
wikidata_id_68867;Five Nights at Freddy's 4;PC;;2015-07-23;;;;;;;Teen;Five Nights at Freddy's
wikidata_id_68868;The Walking Dead: A New Frontier;PC;;2016-01-01;;;;;;;Mature 17+;The Walking Dead
wikidata_id_68869;Neocolonialism;PC;;2013-11-04;;;;;;;;
wikidata_id_68871;Pantheon: Rise of the Fallen;PC;;2017-01-01;;;;;;;;
wikidata_id_68872;Crimes & Punishments;NSW;;2014-01-01;;;;;;;Mature 17+;Adventures of Sherlock Holmes
wikidata_id_68873;Secret of the Magic Crystals;PC;;2010-02-03;;;;;;;;
wikidata_id_68876;JoJo's Bizarre Adventure: All Star Battle;PS4;;2013-08-29;;;;;;;Teen;
wikidata_id_68880;Timelines: Assault on America;PC;;2013-09-24;;;;;;;;
wikidata_id_68883;Marble It Up!;NSW;;2018-09-29;;;;;;;Everyone;
wikidata_id_68884;Ragnarok Tactics;PSP;;2011-10-27;;;;;;;Teen;Ragnarok Online
wikidata_id_68885;Rebel Cops;PC;;2019-09-17;;;;;;;Mature 17+;
wikidata_id_68891;Shadows of the Damned;X360;;2011-06-21;;;;;;;Mature 17+;
wikidata_id_68892;Krinkle Krusher;PS3;;2015-04-07;;;;;;;Everyone 10+;
wikidata_id_68897;Fist of the North Star: Lost Paradise;PS4;;2018-03-08;;;;;;;Mature 17+;
wikidata_id_68898;The Wolf Among Us;PS3;;2013-10-11;;;;;;;Mature 17+;Fables
wikidata_id_68900;Q.U.B.E. 2;PC;;2018-01-01;;;;;;;Teen;
wikidata_id_68901;Deformers;PC;;2017-04-20;;;;;;;Everyone 10+;
wikidata_id_68902;SaGa SCARLET GRACE;PSV;;2016-01-01;;;;;;;;
wikidata_id_68904;Bladestorm Nightmare;PC;;2015-05-28;;;;;;;;
wikidata_id_68905;Afro Samurai 2;PC;;2015-01-01;;;;;;;;
wikidata_id_68908;Dungeon Warfare;NSW;;2015-11-04;;;;;;;Teen;
wikidata_id_68909;Blaze Union: Story to Reach the Future;PSP;;2010-05-27;;;;;;;;Dept. Heaven
wikidata_id_68911;Fighter Within;XOne;;2013-11-22;;;;;;;Teen;
wikidata_id_68913;Sniper: Ghost Warrior;PS3;;2010-06-29;;;;;;;Mature 17+;Sniper: Ghost Warrior
wikidata_id_68914;Momonga Pinball Adventures;NSW;;2016-09-16;;;;;;;Everyone;
wikidata_id_68916;Wolfenstein: The Two-Pack;XOne;;2014-05-20;;;;;;;Mature 17+;Wolfenstein
wikidata_id_68918;Killer Queen Black;NSW;;2019-10-11;;;;;;;;
wikidata_id_68919;Mantis Burn Racing;PS4;;2016-01-01;;;;;;;Everyone;
wikidata_id_68920;Fruit Space;PSV;;2014-09-09;;;;;;;Everyone;
wikidata_id_68923;Raiden III;PS2;;2014-09-23;;;;;;;Everyone 10+;Raiden
wikidata_id_68925;Torchlight II;PC;;2012-09-20;;;;;;;Early Childhood;Torchlight
wikidata_id_68928;Oolite;PC;;2012-05-27;;;;;;;;
wikidata_id_68932;Drift Zone;PC;;2017-12-14;;;;;;;;
wikidata_id_68933;The Sims 3;X360;;2010-10-26;;;;;;;Teen;The Sims
wikidata_id_68935;Star Wars Jedi: Fallen Order;XOne;;2019-11-15;;;;;;;Teen;Star Wars
wikidata_id_68936;Dust: An Elysian Tail;PC;;2012-08-15;;;;;;;Everyone 10+;
wikidata_id_68940;Forgotten Hill Disillusion;PC;;2019-09-06;;;;;;;Teen;Forgotten Hill
wikidata_id_68941;Tales of Symphonia Chronicles;PS3;;2013-10-10;;;;;;;Teen;Tales
wikidata_id_68942;The Sims 3;DS;;2010-10-26;;;;;;;Teen;The Sims
wikidata_id_68943;Super Bomberman R;PC;;2017-03-03;;;;;;;Everyone 10+;
wikidata_id_68944;The Witcher 3: Wild Hunt;PC;;2015-05-19;;;;;;;Mature 17+;The Witcher
wikidata_id_68946;GRIP: Combat Racing;PS4;;2018-11-06;;;;;;;Everyone 10+;
wikidata_id_68949;War for the Overworld;PC;;2015-04-02;;;;;;;;
wikidata_id_68952;CryoFall;PC;;2019-04-03;;;;;;;;
wikidata_id_68955;Transformers: Devastation;X360;;2015-10-06;;;;;;;;Transformers
wikidata_id_68956;Infamous First Light;PS4;;2014-08-27;;;;;;;Teen;InFamous
wikidata_id_68958;Train Simulator: Amtrak Acela Express EMU Add-On;PC;;2011-10-13;;;;;;;;
wikidata_id_68960;Lego The Incredibles;PC;;2018-06-15;;;;;;;Everyone 10+;
wikidata_id_68961;Train Simulator: Riviera Line in the Fifties: Exeter - Kingswear Route Add-On;PC;;2015-09-17;;;;;;;;
wikidata_id_68962;Train Simulator: Hamburg-Hanover Route Add-On;PC;;2013-07-24;;;;;;;;
wikidata_id_68964;Train Simulator: Network Southeast Class 47 Loco Add-On;PC;;2010-08-06;;;;;;;;
wikidata_id_68966;Stealth Bastard Deluxe;PC;;2011-11-04;;;;;;;Teen;
wikidata_id_68967;Train Simulator: Northeast Corridor: New York - Philadelphia Route Add-On;PC;;2012-06-07;;;;;;;;
wikidata_id_68969;Train Simulator: DB BR424 EMU Add-On;PC;;2013-09-25;;;;;;;;
wikidata_id_68970;Train Simulator: D&RGW SW1200 Loco Add-On;PC;;2019-08-08;;;;;;;;
wikidata_id_68971;Train Simulator: DR BR 86 Loco Add-On;PC;;2015-10-20;;;;;;;;
wikidata_id_68972;Paranautical Activity;NSW;;2014-10-20;;;;;;;Teen;
wikidata_id_68973;Train Simulator: Union Pacific Challenger Loco Add-On;PC;;2012-11-23;;;;;;;;
wikidata_id_68975;Train Simulator: Liverpool-Manchester Route Add-On;PC;;2014-08-14;;;;;;;;
wikidata_id_68976;Looterkings;PC;;2016-08-01;;;;;;;;
wikidata_id_68978;Train Simulator: BR Class 170 ‘Turbostar’ DMU Add-On;PC;;2012-08-01;;;;;;;;
wikidata_id_68980;Train Simulator: Woodhead Electric Railway in Blue Route Add-On;PC;;2018-02-27;;;;;;;;
wikidata_id_68981;Jeeboman;PC;;2016-04-05;;;;;;;;
wikidata_id_68982;Train Simulator: LGV: Marseille - Avignon Route Add-On;PC;;2016-04-21;;;;;;;;
wikidata_id_68984;Train Simulator: Köln Airport Link Route Extension Add-On;PC;;2018-05-03;;;;;;;;
wikidata_id_68986;Pro Evolution Soccer 2010;Wii;;2010-05-20;;;;;;;Everyone;eFootball
wikidata_id_68989;Train Simulator: ÖBB 4020 EMU Add-On;PC;;2017-02-16;;;;;;;;
wikidata_id_68990;Broken Sword: Shadow of the Templars – The Director's Cut;DS;;2010-09-02;;;;;;;;Broken Sword
wikidata_id_68992;NBA 2K20;XOne;;2019-09-06;;;;;;;Everyone;NBA 2K
wikidata_id_68993;Train Simulator: Semmeringbahn - Mürzzuschlag to Gloggnitz Route Add-On;PC;;2015-12-11;;;;;;;;
wikidata_id_68994;Train Simulator: Gatwick Express Class 442 'Wessex' EMU Add-On;PC;;2015-05-28;;;;;;;;
wikidata_id_68995;Sniper Elite 4;PC;;2017-02-14;;;;;;;Mature 17+;Sniper Elite
wikidata_id_68996;Meme Run;WiiU;;2014-12-18;;;;;;;Everyone;
wikidata_id_68997;Pro Evolution Soccer 2010;PSP;;2010-05-20;;;;;;;Everyone;eFootball
wikidata_id_68998;Keep Talking and Nobody Explodes;XOne;;2015-10-08;;;;;;;Everyone 10+;
wikidata_id_68999;Train Simulator: London Overground Class 378 'Capitalstar' EMU Add-On;PC;;2015-01-08;;;;;;;;
wikidata_id_69001;NHL: Legacy Edition;X360;;2015-01-01;;;;;;;Everyone 10+;NHL
wikidata_id_69002;Train Simulator: Norfolk Southern Coal District Route Add-On;PC;;2014-07-17;;;;;;;;
wikidata_id_69004;Underworld Ascendant;PC;;2018-11-15;;;;;;;;
wikidata_id_69005;Batman: The Telltale Series - Episode 2: Children of Arkham;PS3;;2016-09-20;;;;;;;;
wikidata_id_69006;The Hong Kong Massacre;NSW;;2019-01-01;;;;;;;Mature 17+;
wikidata_id_69007;Back to Dinosaur Island;PC;;2015-01-01;;;;;;;;
wikidata_id_69009;Remember Me;X360;;2013-06-03;;;;;;;Mature 17+;
wikidata_id_69010;MindJack;X360;;2011-01-18;;;;;;;Mature 17+;
wikidata_id_69011;Cars 2;X360;;2011-06-21;;;;;;;Everyone 10+;
wikidata_id_69012;All Kamen Rider: Rider Generation 2;DS;;2012-08-02;;;;;;;;
wikidata_id_69013;Babysitting Mama;Wii;;2010-11-05;;;;;;;Everyone;Mama
wikidata_id_69014;Magic 2014 — Duels of the Planeswalkers;PC;;2013-06-26;;;;;;;;
wikidata_id_69015;A Plague Tale: Innocence;PC;;2019-05-14;;;;;;;Mature 17+;A Plague Tale
wikidata_id_69017;Cars 2;DS;;2011-06-21;;;;;;;Everyone 10+;
wikidata_id_69019;Hell Yeah! Wrath of the Dead Rabbit;PSP;;2012-09-25;;;;;;;Teen;
wikidata_id_69020;Deal or No Deal;Wii;;2010-07-22;;;;;;;Everyone;Deal or No Deal
wikidata_id_69021;Concursion;PC;;2014-06-06;;;;;;;;
wikidata_id_69023;Dueling Network;PC;;2011-05-08;;;;;;;;
wikidata_id_69024;Cart Life;PC;;2011-05-01;;;;;;;;
wikidata_id_69025;The Great Fusion;PC;;2015-02-25;;;;;;;;
wikidata_id_69026;Harold Dating sim;PC;;2016-07-04;;;;;;;;
wikidata_id_69027;My Neighbor Is a Yandere!? Chapter 2;PC;;2018-02-23;;;;;;;;
wikidata_id_69028;Kentucky Route Zero;NSW;;2013-01-07;;;;;;;Teen;
wikidata_id_69029;Dance Central Spotlight;XOne;;2014-09-02;;;;;;;Teen;
wikidata_id_69030;Farming Simulator 2013;PS3;;2012-10-25;;;;;;;;Farming Simulator
wikidata_id_69031;MagNets;XOne;;2015-01-30;;;;;;;;
wikidata_id_69033;Pepper's Castle;PC;;2018-09-24;;;;;;;;
wikidata_id_69036;Ode;PC;;2017-01-01;;;;;;;;
wikidata_id_69037;Redout: Space Assault;PC;;2019-10-05;;;;;;;Everyone 10+;Redout
wikidata_id_69038;Mad Riders;PS3;;2012-05-29;;;;;;;Everyone;
wikidata_id_69040;Tesla Effect: A Tex Murphy Adventure;PC;;2014-04-22;;;;;;;;Tex Murphy
wikidata_id_69043;The Sea Will Claim Everything;PC;;2012-05-23;;;;;;;;
wikidata_id_69045;The Royal Trap;PC;;2013-02-23;;;;;;;;
wikidata_id_69046;Kono Aozora ni Yakusoku o;PS2;;2015-01-01;;;;;;;;
wikidata_id_69047;Book of Demons;PC;;2016-07-28;;;;;;;Teen;
wikidata_id_69048;Shenmue I & II;XOne;;2018-08-21;;;;;;;;Shenmue
wikidata_id_69049;Control;XOne;;2019-08-27;;;;;;;Mature 17+;
wikidata_id_69050;Encased;PC;;2019-09-26;;;;;;;;
wikidata_id_69051;The Shell of Permafrost;PC;;2018-08-06;;;;;;;;
wikidata_id_69052;Tomoyo After: It's a Wonderful Life;PS3;;2016-07-01;;;;;;;;
wikidata_id_69053;FIFA Street;PS3;;2012-03-13;;;;;;;Everyone;FIFA Street
wikidata_id_69057;Inside;NSW;;2016-01-01;;;;;;;Mature 17+;
wikidata_id_69059;Just Dance: Disney Party;X360;;2012-10-23;;;;;;;;Just Dance
wikidata_id_69062;Prison Architect;XOne;;2015-10-06;;;;;;;Mature 17+;
wikidata_id_69063;Welcome Back Daddy;PC;;2018-05-10;;;;;;;;
wikidata_id_69064;The Smurfs;DS;;2011-07-19;;;;;;;;
wikidata_id_69065;Fate: The Cursed King;PC;;2011-03-30;;;;;;;;Fate
wikidata_id_69066;Warplanes: WW2 Dogfight;NSW;;2019-02-21;;;;;;;;
wikidata_id_69067;Hiiro no Kakera: Shin Tamayorihime Denshou;PSP;;2010-09-30;;;;;;;;Hiiro no Kakera
wikidata_id_69068;Blame Him;PC;;2019-06-02;;;;;;;;
wikidata_id_69069;Zup! 2;PC;;2016-12-05;;;;;;;;Zup!
wikidata_id_69070;Haunt the House: Terrortown;PC;;2013-01-09;;;;;;;;
wikidata_id_69071;Drunken Fist: Totally Accurate Beat 'em up;PC;;2019-08-25;;;;;;;;Drunken Fist
wikidata_id_69072;Layers of Fear 2;PS4;;2019-05-28;;;;;;;Mature 17+;Layers of Fear
wikidata_id_69075;Break Into Zatwor;PC;;2015-08-21;;;;;;;;
wikidata_id_69076;Xeodrifter;PC;;2014-12-11;;;;;;;Everyone 10+;
wikidata_id_69077;Autobahn Police Simulator 2;PS4;;2017-12-07;;;;;;;;Autobahn Police Simulator
wikidata_id_69078;Zup! 3;PC;;2017-01-12;;;;;;;;Zup!
wikidata_id_69080;Genki Girl Pack;PC;;2012-07-03;;;;;;;;Saints Row
wikidata_id_69083;That Dragon, Cancer;PC;;2016-01-11;;;;;;;;
wikidata_id_69084;Unturned;PC;;2014-07-08;;;;;;;;
wikidata_id_69088;Bentley's Hackpack;PSV;;2013-02-05;;;;;;;Everyone 10+;Sly Cooper
wikidata_id_69089;Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future;PSP;;2011-07-14;;;;;;;;Hiiro no Kakera
wikidata_id_69092;12 Labours of Hercules III: Girl Power;PC;;2015-08-07;;;;;;;;12 Labours of Hercules
wikidata_id_69094;Divinity: Original Sin;PS4;;2014-06-30;;;;;;;Mature 17+;
wikidata_id_69095;Astro Tripper;PS3;;2011-09-15;;;;;;;Everyone;
wikidata_id_69097;Wayward Souls;PC;;2014-04-24;;;;;;;;
wikidata_id_69098;Tadpole Treble;NSW;;2016-08-11;;;;;;;Everyone;
wikidata_id_69099;MicroBot;X360;;2010-12-29;;;;;;;Everyone;
wikidata_id_69102;Baldur's Gate II: Enhanced Edition;PC;;2013-11-15;;;;;;;;Baldur's Gate
wikidata_id_69105;Q3813236;PSV;;2015-01-01;;;;;;;;
wikidata_id_69106;Batman: Arkham Origins Cold, Cold Heart;PS3;;2014-04-22;;;;;;;;
wikidata_id_69112;Super Mega Baseball;PC;;2014-12-16;;;;;;;Everyone;
wikidata_id_69113;R.U.S.E.;PC;;2010-09-07;;;;;;;Teen;
wikidata_id_69116;Omensight;NSW;;2018-01-01;;;;;;;Teen;
wikidata_id_69117;Dawn of Man;PS4;;2019-03-01;;;;;;;;
wikidata_id_69121;Amagami;PS2;;2010-01-01;;;;;;;;
wikidata_id_69124;Twin Robots;PC;;2015-08-04;;;;;;;Everyone;
wikidata_id_69127;Hellenica;PC;;2017-01-23;;;;;;;;
wikidata_id_69128;Backgammon Blitz;PC;;2013-12-18;;;;;;;;
wikidata_id_69129;Pro Evolution Soccer 2012;PC;;2011-10-14;;;;;;;Everyone;eFootball
wikidata_id_69130;The Hong Kong Massacre;PC;;2019-01-01;;;;;;;Mature 17+;
wikidata_id_69132;Lego Star Wars: The Force Awakens;XOne;;2016-06-27;;;;;;;Everyone 10+;Lego Star Wars
wikidata_id_69133;Pro Evolution Soccer 2011;Wii;;2010-10-20;;;;;;;Everyone;eFootball
wikidata_id_69134;Anarcute;NSW;;2016-01-01;;;;;;;Everyone 10+;
wikidata_id_69136;Victorious: Taking the Lead;Wii;;2012-11-13;;;;;;;;
wikidata_id_69137;Defender's Quest;PS4;;2012-10-30;;;;;;;Teen;
wikidata_id_69138;Batman: Arkham Origins Blackgate;WiiU;;2013-10-25;;;;;;;Teen;Batman: Arkham
wikidata_id_69141;State of Decay;XOne;;2013-06-05;;;;;;;Mature 17+;State of Decay
wikidata_id_69142;Pro Evolution Soccer 2011;PSP;;2010-10-20;;;;;;;Everyone;eFootball
wikidata_id_69144;Apocalipsis;PC;;2018-02-28;;;;;;;;
wikidata_id_69147;Birthdays the Beginning;PC;;2017-01-19;;;;;;;Everyone;
wikidata_id_69148;Lone Survivor;PC;;2012-03-27;;;;;;;;
wikidata_id_69149;Rose Guns Days;PC;;2012-01-01;;;;;;;;
wikidata_id_69150;Powerstar Golf;XOne;;2013-11-22;;;;;;;Everyone;
wikidata_id_69151;Batman: Arkham Origins Blackgate;PSV;;2013-10-25;;;;;;;Teen;Batman: Arkham
wikidata_id_69152;How to Survive 2;PC;;2016-09-08;;;;;;;Mature 17+;
wikidata_id_69155;Beyond Good & Evil;PC;;2011-03-02;;;;;;;Teen;
wikidata_id_69156;What Never Was;PC;;2019-01-11;;;;;;;;
wikidata_id_69157;Madness;PC;;2016-11-21;;;;;;;;
wikidata_id_69158;Kentucky Route Zero;PC;;2013-01-07;;;;;;;Teen;
wikidata_id_69159;6180 The Moon;PC;;2014-09-19;;;;;;;Everyone;
wikidata_id_69161;Atlas;PC;;2018-01-01;;;;;;;;
wikidata_id_69162;Alvin and the Chipmunks: Chipwrecked;Wii;;2011-11-15;;;;;;;;
wikidata_id_69164;MU Legend;PC;;2017-03-23;;;;;;;;
wikidata_id_69165;Planetbase;PC;;2015-10-15;;;;;;;Everyone 10+;
wikidata_id_69166;Pankapu;NSW;;2016-09-21;;;;;;;Everyone;
wikidata_id_69168;Outpost Zero;PC;;2018-07-12;;;;;;;;
wikidata_id_69170;Beyond Good & Evil;GC;;2011-03-02;;;;;;;Teen;
wikidata_id_69172;Shaun White Skateboarding;PS3;;2010-10-24;;;;;;;;
wikidata_id_69174;NBA Live 16;PS4;;2015-09-29;;;;;;;Everyone;NBA Live
wikidata_id_69175;Senran Kagura: Estival Versus;PSV;;2015-03-26;;;;;;;Mature 17+;Senran Kagura
wikidata_id_69177;Happy Manager;PS4;;2018-01-11;;;;;;;;
wikidata_id_69181;Opus: Rocket of Whispers;NSW;;2017-09-14;;;;;;;Everyone 10+;
wikidata_id_69182;Accel World vs. Sword Art Online: Millennium Twilight;PS4;;2017-01-01;;;;;;;Teen;
wikidata_id_69183;Inside;PC;;2016-01-01;;;;;;;Mature 17+;
wikidata_id_69184;Full Pipe;PS;;2015-01-01;;;;;;;;
wikidata_id_69186;Risk of Rain 2;PS4;;2019-03-27;;;;;;;Teen;Risk of Rain
wikidata_id_69187;Ring Runner: Flight of the Sages;PC;;2013-07-09;;;;;;;;
wikidata_id_69188;Panzer Corps;PC;;2011-11-18;;;;;;;;Panzer Corps
wikidata_id_69190;Iwaihime;PC;;2016-01-29;;;;;;;;
wikidata_id_69193;Smugglers V: Invasion;PC;;2014-10-16;;;;;;;;
wikidata_id_69195;Warplanes: WW2 Dogfight;PC;;2019-02-21;;;;;;;;
wikidata_id_69197;Castlevania: Lords of Shadow 2;X360;;2014-02-25;;;;;;;Mature 17+;Castlevania
wikidata_id_69199;The Bug Butcher;NSW;;2016-01-01;;;;;;;Everyone 10+;
wikidata_id_69202;New Super Mario Bros. U;WiiU;;2012-11-18;;;;;;;Everyone;New Super Mario Bros.
wikidata_id_69203;The Spiral Scouts;PC;;2018-07-12;;;;;;;;
wikidata_id_69204;Rogue Legacy;NSW;;2013-06-27;;;;;;;Everyone 10+;
