"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","all_games4667","PS4_id_1589","0.13023255813953488",,"World of Tanks","The Seven Deadly Sins: Knights of Britannia","World of Tanks","The Seven Deadly Sins: Knights of Britannia","0.18604651162790697","0.18604651162790697","2016-01-19T00:00","2018-02-09T00:00","2016-01-19T00:00","2018-02-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8674","0.13124999999999998",,"Kill la Kill: IF","Bullet Beat","Kill la Kill: IF","Bullet Beat","0.1875","0.1875","2019-07-26T00:00","2021-02-14T00:00","2019-07-26T00:00","2021-02-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_322","0.06363636363636366",,"Scribblenauts Showdown","WRC 8","Scribblenauts Showdown","WRC 8","0.09090909090909094","0.09090909090909094","2018-03-06T00:00","2019-09-10T00:00","2018-03-06T00:00","2019-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4667","PS4_id_1581","0.10500000000000001",,"World of Tanks","The Raven Remastered","World of Tanks","The Raven Remastered","0.15000000000000002","0.15000000000000002","2016-01-19T00:00","2018-03-13T00:00","2016-01-19T00:00","2018-03-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8673","0.0875",,"Kill la Kill: IF","Bulb Boy (EU)","Kill la Kill: IF","Bulb Boy (EU)","0.125","0.125","2019-07-26T00:00","2018-03-01T00:00","2019-07-26T00:00","2018-03-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_321","0.06363636363636366",,"Scribblenauts Showdown","WRC 7","Scribblenauts Showdown","WRC 7","0.09090909090909094","0.09090909090909094","2018-03-06T00:00","2017-10-03T00:00","2018-03-06T00:00","2017-10-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8672","0.0875",,"Kill la Kill: IF","Bulb Boy","Kill la Kill: IF","Bulb Boy","0.125","0.125","2019-07-26T00:00","2018-03-01T00:00","2019-07-26T00:00","2018-03-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_320","0.06363636363636366",,"Scribblenauts Showdown","WRC 6","Scribblenauts Showdown","WRC 6","0.09090909090909094","0.09090909090909094","2018-03-06T00:00","2017-03-03T00:00","2018-03-06T00:00","2017-03-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8671","0.175",,"Kill la Kill: IF","Buildings Have Feelings Too!","Kill la Kill: IF","Buildings Have Feelings Too!","0.25","0.25","2019-07-26T00:00","2021-04-22T00:00","2019-07-26T00:00","2021-04-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8678","0.1909090909090909",,"Kill la Kill: IF","Bullet Girls Phantasia","Kill la Kill: IF","Bullet Girls Phantasia","0.2727272727272727","0.2727272727272727","2019-07-26T00:00","2018-08-09T00:00","2019-07-26T00:00","2018-08-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8677","0.0875",,"Kill la Kill: IF","Bullet Beat (JP)","Kill la Kill: IF","Bullet Beat (JP)","0.125","0.125","2019-07-26T00:00","2021-04-14T00:00","2019-07-26T00:00","2021-04-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8676","0.0875",,"Kill la Kill: IF","Bullet Beat (EU)","Kill la Kill: IF","Bullet Beat (EU)","0.125","0.125","2019-07-26T00:00","2021-02-14T00:00","2019-07-26T00:00","2021-02-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8675","0.11666666666666663",,"Kill la Kill: IF","Bullet Beat (Asia)","Kill la Kill: IF","Bullet Beat (Asia)","0.16666666666666663","0.16666666666666663","2019-07-26T00:00","2021-04-14T00:00","2019-07-26T00:00","2021-04-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_329","0.06363636363636366",,"Scribblenauts Showdown","Wuppo","Scribblenauts Showdown","Wuppo","0.09090909090909094","0.09090909090909094","2018-03-06T00:00","2017-11-10T00:00","2018-03-06T00:00","2017-11-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_328","0.09545454545454544",,"Scribblenauts Showdown","Wunderling (EU)","Scribblenauts Showdown","Wunderling (EU)","0.13636363636363635","0.13636363636363635","2018-03-06T00:00","2020-10-27T00:00","2018-03-06T00:00","2020-10-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_327","0.06363636363636366",,"Scribblenauts Showdown","Wunderling","Scribblenauts Showdown","Wunderling","0.09090909090909094","0.09090909090909094","2018-03-06T00:00","2020-10-27T00:00","2018-03-06T00:00","2020-10-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11934","PS4_id_8670","0.04375",,"Kill la Kill: IF","Bugsnax (PS4)","Kill la Kill: IF","Bugsnax (PS4)","0.0625","0.0625","2019-07-26T00:00","2020-11-12T00:00","2019-07-26T00:00","2020-11-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_326","0.39545454545454545",,"Scribblenauts Showdown","Wulverblade","Scribblenauts Showdown","Wulverblade","0.13636363636363635","0.13636363636363635","2018-03-06T00:00","2018-01-30T00:00","2018-03-06T00:00","2018-01-30T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games13866","PS4_id_324","0.12727272727272723",,"Scribblenauts Showdown","Wreckfest (PS4)","Scribblenauts Showdown","Wreckfest (PS4)","0.18181818181818177","0.18181818181818177","2018-03-06T00:00","2019-08-27T00:00","2018-03-06T00:00","2019-08-27T00:00","0.0","0.0"
